PCA1,PCA2,PCA3,PCA4,PCA5,,,,,,,
1.039297297,0.438225225,0.690567568,-0.598675676,-0.560630631,,,,,,,39.77451187
0.987495495,0.599486486,0.519279279,-0.431126126,-0.401162162,,,,,,,43.73062823
0.658166667,0.771666667,0.5285,-0.216166667,-0.2165,,,,,,,40.36637627
0.617698198,0.881927928,0.514878378,-0.15795045,-0.179031532,,,,,,,42.14443377
0.525896396,0.929855856,0.609923423,-0.146067568,-0.12122973,,,,,,,41.92758146
0.506031532,0.927261261,0.620545045,-0.141283784,-0.125364865,,,,,,,41.21031129
0.57422973,0.898189189,0.593256757,-0.337400901,-0.25422973,,,,,,,38.37705949
0.706427928,1.224117117,-0.057031532,0.045148649,-0.417427928,,,,,,,42.97025952
0.813432432,1.135297297,-0.065144144,-0.019891892,-0.447099099,,,,,,,43.99209683
0.845297297,1.061891892,-0.056099099,0.103657658,-0.343297297,,,,,,,47.19910172
0.677099099,0.602963964,0.634855856,-0.327891892,-0.227432432,,,,,,,37.66931419
0.745297297,0.573891892,0.607567568,-0.524009009,-0.356297297,,,,,,,34.83606239
0.629099099,0.545963964,0.655855856,-0.505225225,-0.374432432,,,,,,,30.24299203
0.796630631,0.636225225,0.498900901,-0.477675676,-0.376630631,,,,,,,36.83097222
0.541031532,0.599261261,0.446545045,-0.206617117,-0.226698198,,,,,,,31.39539214
0.671563063,0.670189189,0.463923423,-0.097067568,-0.217896396,,,,,,,39.35583548
0.579761261,0.718117117,0.558968468,-0.085184685,-0.160094595,,,,,,,39.13898316
0.559896396,0.715522523,0.56959009,-0.080400901,-0.16422973,,,,,,,38.42171298
0.579761261,0.718117117,0.558968468,-0.085184685,-0.160094595,,,,,,,39.13898316
0.463563063,0.690189189,0.607256757,-0.066400901,-0.17822973,,,,,,,34.54591281
0.484364865,0.837261261,0.726878378,-0.06195045,-0.182031532,,,,,,,39.64109678
0.2935,0.874,0.7065,-0.1085,-0.1575,,,,,,,32.74144075
0.363765766,0.767630631,0.704189189,-0.173891892,-0.188765766,,,,,,,32.03928853
0.614963964,0.623225225,0.727567568,-0.190342342,-0.246630631,,,,,,,37.87815722
0.791495495,0.543486486,0.682279279,-0.272126126,-0.261828829,,,,,,,41.41044022
0.907693694,0.571414414,0.633990991,-0.29090991,-0.243693694,,,,,,,46.00351062
0.904225225,0.701009009,0.446036036,-0.314693694,-0.217225225,,,,,,,46.40910499
0.678031532,0.774261261,0.517878378,-0.22095045,-0.212364865,,,,,,,41.08364646
0.67322973,0.901189189,0.496256757,-0.244067568,0.123103604,,,,,,,49.33646217
0.404698198,0.768927928,0.541211712,-0.208283784,0.158301802,,,,,,,37.99681512
0.384833333,0.766333333,0.551833333,-0.2035,0.154166667,,,,,,,37.2795449
0.192301802,0.572072072,0.499121622,-0.10304955,-0.162301802,,,,,,,20.39926222
0.529765766,0.595297297,0.618189189,-0.203558559,0.080234234,,,,,,,38.88397834
0.529567568,0.335369369,0.522810811,-0.261441441,0.042432432,,,,,,,31.29346666
0.782432432,0.421963964,0.578522523,-0.424891892,0.325567568,,,,,,,47.11296201
0.727630631,0.489225225,0.499234234,-0.495009009,0.372369369,,,,,,,45.52364655
0.748432432,0.636297297,0.618855856,-0.490558559,0.368567568,,,,,,,50.6188305
0.555900901,0.442036036,0.566144144,-0.390108108,0.052099099,,,,,,,33.73854782
0.363369369,0.247774775,0.513432432,-0.289657658,-0.264369369,,,,,,,16.8582651
0.689567568,0.258369369,0.400477477,-0.469441441,-0.144234234,,,,,,,28.67706716
1.056432432,0.418630631,0.396522523,-0.649558559,-0.023765766,,,,,,,46.30832334
1.036567568,0.416036036,0.407144144,-0.644774775,-0.027900901,,,,,,,45.59105316
0.710369369,0.405441441,0.520099099,-0.464990991,-0.148036036,,,,,,,33.77225109
0.607234234,0.504369369,0.457477477,-0.343774775,0.031765766,,,,,,,35.73345763
0.851099099,0.760963964,0.401522523,-0.397891892,0.327900901,,,,,,,54.60865019
0.831234234,0.758369369,0.412144144,-0.393108108,0.323765766,,,,,,,53.89137997
0.587369369,0.501774775,0.468099099,-0.338990991,0.027630631,,,,,,,35.01618744
0.607234234,0.504369369,0.457477477,-0.343774775,0.031765766,,,,,,,35.73345763
0.885099099,0.546630631,0.361189189,-0.332225225,0.284900901,,,,,,,51.10278169
1.177297297,0.771558559,0.288567568,-0.577675676,0.448036036,,,,,,,66.42745222
0.907144144,0.771432432,0.454063063,-0.459297297,0.184189189,,,,,,,54.1864111
0.528279279,0.687171171,0.438351351,-0.407513514,-0.035945946,,,,,,,34.06542022
0.216414414,0.719576577,0.616972973,-0.099396396,-0.165414414,,,,,,,25.61399122
0.155882883,0.567315315,0.518594595,-0.094279279,-0.169882883,,,,,,,19.08426685
0.525878378,0.544801802,0.618373874,-0.309572072,-0.354211712,,,,,,,28.260973
0.70240991,0.465063063,0.573085586,-0.391355856,-0.36940991,,,,,,,31.79325606
0.919608108,0.534990991,0.636797297,-0.473472973,-0.384274775,,,,,,,41.13799324
0.867806306,0.696252252,0.465509009,-0.305923423,-0.224806306,,,,,,,45.09410962
0.757810811,0.797432432,0.489063063,-0.230963964,-0.201810811,,,,,,,44.36172144
0.540612613,0.727504505,0.425351351,-0.148846847,-0.186945946,,,,,,,35.01698427
0.448810811,0.775432432,0.520396396,-0.136963964,-0.129144144,,,,,,,34.80013195
0.468675676,0.778027027,0.509774775,-0.141747748,-0.125009009,,,,,,,35.51740217
0.489477477,0.925099099,0.629396396,-0.137297297,-0.128810811,,,,,,,40.61258609
0.621675676,1.251027027,-0.020891892,0.245252252,-0.292009009,,,,,,,45.20578616
0.575743243,1.11672973,0.025085586,0.198644144,-0.34140991,,,,,,,39.91056355
0.752274775,1.036990991,-0.020202703,0.11686036,-0.356608108,,,,,,,43.44284659
0.54340991,0.428396396,0.561752252,-0.314355856,-0.241076577,,,,,,,28.10060487
0.659608108,0.456324324,0.513463964,-0.33313964,-0.222941441,,,,,,,32.69367525
0.75413964,0.394252252,0.571509009,-0.27259009,-0.261472973,,,,,,,35.71753113
1.088671171,0.485513514,0.695220721,0.009292793,-0.280004505,,,,,,,54.51698099
0.882342342,0.56136036,0.756441441,0.098252252,-0.271009009,,,,,,,49.90879263
0.767207207,0.736288288,0.674153153,0.091135135,-0.190873874,,,,,,,49.3802645
0.413009009,0.90236036,0.656441441,-0.128081081,-0.138675676,,,,,,,37.45405614
0.393144144,0.899765766,0.667063063,-0.123297297,-0.142810811,,,,,,,36.73678595
0.276945946,0.871837838,0.715351351,-0.104513514,-0.160945946,,,,,,,32.14371558
0.58640991,0.697063063,0.716752252,-0.314689189,-0.349743243,,,,,,,34.79069739
0.762941441,0.617324324,0.671463964,-0.396472973,-0.364941441,,,,,,,38.32298041
1.01413964,0.472918919,0.694842342,-0.412923423,-0.422806306,,,,,,,44.16184915
1.037004505,0.569513514,0.592220721,-0.180040541,-0.306004505,,,,,,,50.42455118
0.927009009,0.670693694,0.615774775,-0.105081081,-0.283009009,,,,,,,49.692163
0.675810811,0.815099099,0.592396396,-0.088630631,-0.225144144,,,,,,,43.85329428
0.373279279,0.897171171,0.677684685,-0.118513514,-0.146945946,,,,,,,36.01951573
0.257081081,0.869243243,0.725972973,-0.09972973,-0.165081081,,,,,,,31.42644537
0.237216216,0.866648649,0.736594595,-0.094945946,-0.169216216,,,,,,,30.70917518
0.32640991,0.618396396,0.593418919,-0.174355856,-0.18840991,,,,,,,26.34637938
0.502941441,0.538657658,0.548130631,-0.25613964,-0.203608108,,,,,,,29.87866241
0.802472973,0.362585586,0.554842342,-0.463923423,-0.394472973,,,,,,,32.16700913
0.959337838,0.54018018,0.615554054,-0.483040541,-0.376004505,,,,,,,42.57253365
1.030536036,0.605108108,0.496265766,-0.441490991,-0.392202703,,,,,,,45.28471369
0.813342342,0.816693694,0.470441441,-0.317081081,0.100324324,,,,,,,51.5537498
0.808540541,0.943621622,0.44881982,-0.340198198,0.435792793,,,,,,,59.80656556
0.827072072,0.94354955,0.604531532,-0.344315315,0.748927928,,,,,,,68.37105707
0.675207207,0.898954955,0.66081982,-0.244198198,0.432792793,,,,,,,57.30322852
0.930405405,1.12854955,0.062531532,0.012351351,0.093927928,,,,,,,60.65249222
0.2935,0.874,0.7065,-0.1085,-0.1575,,,,,,,32.74144075
0.232968468,0.721738739,0.608121622,-0.103382883,-0.161968468,,,,,,,26.21171638
0.213103604,0.719144144,0.618743243,-0.098599099,-0.166103604,,,,,,,25.49444618
0.193238739,0.71654955,0.629364865,-0.093815315,-0.170238739,,,,,,,24.77717599
0.440234234,0.790369369,0.677144144,-0.183108108,-0.178900901,,,,,,,35.19781846
0.665099099,0.678963964,0.615189189,-0.456225225,-0.327099099,,,,,,,35.17957952
0.705567568,0.568702703,0.628810811,-0.514441441,-0.364567568,,,,,,,33.401522
0.851765766,0.422630631,0.789855856,-0.264558559,-0.377099099,,,,,,,40.5178077
0.922963964,0.487558559,0.670567568,-0.223009009,-0.393297297,,,,,,,43.22998774
0.832833333,0.591333333,0.6835,-0.152833333,-0.366166667,,,,,,,43.21486973
0.666031532,0.850261261,0.498211712,-0.349283784,-0.312031532,,,,,,,38.59391179
0.389833333,0.899333333,0.668833333,-0.1225,-0.1435,,,,,,,36.61724089
0.506031532,0.927261261,0.620545045,-0.141283784,-0.125364865,,,,,,,41.21031129
0.349166667,0.749666667,0.559833333,-0.122166667,-0.143833333,,,,,,,30.80478677
0.591364865,0.775261261,0.471545045,-0.029283784,-0.188698198,,,,,,,39.69935262
0.475166667,0.747333333,0.519833333,-0.0105,-0.206833333,,,,,,,35.10628226
0.758031532,0.922594595,0.540545045,0.08204955,-0.251364865,,,,,,,49.81330231
0.515833333,0.897,0.628833333,-0.010833333,-0.2065,,,,,,,40.9187364
0.495968468,0.894405405,0.639454955,-0.00604955,-0.210635135,,,,,,,40.20146619
0.343900901,0.765036036,0.714810811,-0.169108108,-0.192900901,,,,,,,31.32201832
0.643432432,0.588963964,0.721522523,-0.376891892,-0.383765766,,,,,,,33.610365
0.819963964,0.509225225,0.676234234,-0.458675676,-0.398963964,,,,,,,37.14264804
1.010828829,0.472486486,0.696612613,-0.412126126,-0.423495495,,,,,,,44.0423041
0.771630631,0.540891892,0.692900901,-0.267342342,-0.265963964,,,,,,,40.69317007
0.917495495,0.541153153,0.642279279,-0.160459459,-0.324828829,,,,,,,45.71193573
0.732833333,0.707,0.597166667,-0.150833333,-0.259166667,,,,,,,42.6729619
0.652635135,0.812072072,0.604788288,-0.08304955,-0.229968468,,,,,,,43.01647904
0.350103604,0.894144144,0.690076577,-0.112932432,-0.15177027,,,,,,,35.18270054
0.369968468,0.896738739,0.679454955,-0.117716216,-0.147635135,,,,,,,35.89997071
0.350103604,0.894144144,0.690076577,-0.112932432,-0.15177027,,,,,,,35.18270054
0.330238739,0.89154955,0.700698198,-0.108148649,-0.155905405,,,,,,,34.46543033
0.514900901,0.725702703,0.745810811,-0.117774775,-0.221567568,,,,,,,37.50440415
0.555369369,0.615441441,0.759432432,-0.175990991,-0.259036036,,,,,,,35.72634659
0.595837838,0.50518018,0.773054054,-0.234207207,-0.296504505,,,,,,,33.94828907
0.541036036,0.572441441,0.693765766,-0.304324324,-0.249702703,,,,,,,32.3589736
0.657234234,0.600369369,0.645477477,-0.323108108,-0.231567568,,,,,,,36.95204395
0.824765766,0.690630631,0.488522523,-0.295558559,-0.233765766,,,,,,,43.5400242
0.7545,0.797,0.490833333,-0.230166667,-0.2025,,,,,,,44.24217641
0.577968468,0.876738739,0.536121622,-0.148382883,-0.187301802,,,,,,,40.70989337
0.350103604,0.894144144,0.690076577,-0.112932432,-0.15177027,,,,,,,35.18270054
0.233905405,0.866216216,0.738364865,-0.094148649,-0.169905405,,,,,,,30.58963013
0.173373874,0.713954955,0.639986486,-0.089031532,-0.174373874,,,,,,,24.05990577
0.262567568,0.465702703,0.496810811,-0.168441441,-0.193567568,,,,,,,19.69711
0.487432432,0.354297297,0.434855856,-0.441558559,-0.341765766,,,,,,,19.67887099
0.830963964,0.275558559,0.670234234,-0.269009009,-0.373297297,,,,,,,35.42262373
0.851765766,0.422630631,0.789855856,-0.264558559,-0.377099099,,,,,,,40.5178077
0.687234234,0.426369369,0.854810811,-0.054441441,-0.262234234,,,,,,,39.47525931
0.444702703,0.547108108,0.731432432,-0.290324324,-0.263702703,,,,,,,28.48317345
0.394301802,0.656072072,0.723121622,-0.229716216,-0.228301802,,,,,,,29.90259589
0.314103604,0.761144144,0.730743243,-0.161932432,-0.199103604,,,,,,,30.24611302
0.233905405,0.866216216,0.738364865,-0.094148649,-0.169905405,,,,,,,30.58963013
0.214040541,0.863621622,0.748986486,-0.089364865,-0.174040541,,,,,,,29.87235995
0.521522523,0.726567568,0.74227027,-0.119369369,-0.220189189,,,,,,,37.74349425
0.698054054,0.646828829,0.696981982,-0.201153153,-0.235387387,,,,,,,41.27577726
0.874585586,0.56709009,0.651693694,-0.282936937,-0.250585586,,,,,,,44.8080603
0.945783784,0.632018018,0.532405405,-0.241387387,-0.266783784,,,,,,,47.52024033
0.739454955,0.707864865,0.593626126,-0.152427928,-0.257788288,,,,,,,42.91205199
0.698986486,0.818126126,0.580004505,-0.094211712,-0.22031982,,,,,,,44.6901095
0.396454955,0.900198198,0.665292793,-0.124094595,-0.142121622,,,,,,,36.85633097
0.512653153,0.928126126,0.617004505,-0.142878378,-0.123986486,,,,,,,41.44940136
0.532518018,0.930720721,0.606382883,-0.147662162,-0.119851351,,,,,,,42.16667157
0.512653153,0.928126126,0.617004505,-0.142878378,-0.123986486,,,,,,,41.44940136
0.396454955,0.900198198,0.665292793,-0.124094595,-0.142121622,,,,,,,36.85633097
0.467653153,0.965126126,0.546004505,-0.082545045,-0.15831982,,,,,,,39.56851101
0.447788288,0.962531532,0.556626126,-0.077761261,-0.162454955,,,,,,,38.85124082
0.427923423,0.959936937,0.567247748,-0.072977477,-0.16659009,,,,,,,38.13397061
0.573189189,0.642567568,0.84527027,0.069963964,-0.194189189,,,,,,,41.83592405
0.613657658,0.532306306,0.858891892,0.011747748,-0.231657658,,,,,,,40.05786652
0.613459459,0.272378378,0.763513514,-0.046135135,-0.269459459,,,,,,,32.4673548
0.330261261,0.24345045,0.531135135,-0.281684685,-0.271261261,,,,,,,15.66281476
0.497792793,0.333711712,0.37418018,-0.254135135,-0.273459459,,,,,,,22.250795
0.705990991,0.57363964,0.326225225,-0.226918919,-0.275324324,,,,,,,34.65122936
0.726792793,0.720711712,0.445846847,-0.222468468,-0.279126126,,,,,,,39.74641333
0.559261261,0.63045045,0.602801802,-0.250018018,-0.276927928,,,,,,,33.15843309
0.400923423,0.656936937,0.719581081,-0.231310811,-0.226923423,,,,,,,30.14168594
0.280058559,0.612342342,0.618202703,-0.163193694,-0.198058559,,,,,,,24.67274891
0.335923423,0.747936937,0.566914414,-0.118977477,-0.14659009,,,,,,,30.3266066
0.526788288,0.711198198,0.587292793,-0.072427928,-0.171121622,,,,,,,37.22626263
0.54759009,0.85827027,0.706914414,-0.067977477,-0.174923423,,,,,,,42.32144661
0.431391892,0.830342342,0.755202703,-0.049193694,-0.193058559,,,,,,,37.72837623
0.426990991,0.78863964,0.684225225,-0.179918919,-0.181657658,,,,,,,34.71963834
0.603522523,0.708900901,0.638936937,-0.261702703,-0.196855856,,,,,,,38.2519214
0.903054054,0.532828829,0.645648649,-0.469486486,-0.387720721,,,,,,,40.54026809
0.974252252,0.597756757,0.52636036,-0.427936937,-0.403918919,,,,,,,43.25244811
0.767923423,0.673603604,0.587581081,-0.338977477,-0.394923423,,,,,,,38.64425979
0.468391892,0.849675676,0.580869369,-0.131193694,-0.204058559,,,,,,,36.35591307
0.240527027,0.867081081,0.734824324,-0.095743243,-0.168527027,,,,,,,30.82872021
0.220662162,0.864486486,0.745445946,-0.090959459,-0.172662162,,,,,,,30.11145
0.289990991,0.61363964,0.612891892,-0.165585586,-0.195990991,,,,,,,25.03138402
0.592855856,0.385234234,0.73927027,0.007297297,-0.227855856,,,,,,,34.96268254
0.769387387,0.305495495,0.693981982,-0.074486486,-0.243054054,,,,,,,38.49496557
0.790189189,0.452567568,0.813603604,-0.070036036,-0.246855856,,,,,,,43.59014955
0.683720721,0.603828829,0.631315315,-0.329486486,-0.226054054,,,,,,,37.90840427
0.877918919,0.572423423,0.564027027,-0.413936937,-0.417918919,,,,,,,39.37664795
0.767923423,0.673603604,0.587581081,-0.338977477,-0.394923423,,,,,,,38.64425979
0.591391892,0.753342342,0.632869369,-0.257193694,-0.379725225,,,,,,,35.11197674
0.240527027,0.867081081,0.734824324,-0.095743243,-0.168527027,,,,,,,30.82872021
0.220662162,0.864486486,0.745445946,-0.090959459,-0.172662162,,,,,,,30.11145
0.289990991,0.61363964,0.612891892,-0.165585586,-0.195990991,,,,,,,25.03138402
0.330459459,0.503378378,0.626513514,-0.223801802,-0.233459459,,,,,,,23.25332646
0.370927928,0.393117117,0.640135135,-0.282018018,-0.270927928,,,,,,,21.47526894
0.614792793,0.649711712,0.58418018,-0.336135135,0.025207207,,,,,,,40.35046149
0.817990991,0.75663964,0.419225225,-0.389918919,0.321009009,,,,,,,53.41319985
0.798126126,0.754045045,0.429846847,-0.385135135,0.316873874,,,,,,,52.69592964
0.550211712,0.612468468,0.452707207,-0.281572072,0.065788288,,,,,,,36.91379001
0.28668018,0.613207207,0.614662162,-0.164788288,-0.19668018,,,,,,,24.91183897
0.206481982,0.718279279,0.622283784,-0.097004505,-0.167481982,,,,,,,25.2553561
0.227283784,0.865351351,0.741905405,-0.092554054,-0.171283784,,,,,,,30.35054007
0.219945946,0.585837838,0.458018018,-0.07818018,-0.099945946,,,,,,,22.70429075
0.396477477,0.506099099,0.41272973,-0.159963964,-0.115144144,,,,,,,26.23657377
0.436945946,0.395837838,0.426351351,-0.21818018,-0.152612613,,,,,,,24.45851624
0.417081081,0.393243243,0.436972973,-0.213396396,-0.156747748,,,,,,,23.74124604
0.260216216,0.215648649,0.376261261,-0.194279279,-0.175216216,,,,,,,13.33572151
0.22968018,0.327207207,0.357328829,-0.138454955,-0.13568018,,,,,,,15.47241414
0.266815315,0.610612613,0.625283784,-0.160004505,-0.200815315,,,,,,,24.19456878
0.363346847,0.895873874,0.682995495,-0.116121622,-0.149013514,,,,,,,35.66088064
0.479545045,0.923801802,0.634707207,-0.134905405,-0.130878378,,,,,,,40.25395103
0.45968018,0.921207207,0.645328829,-0.130121622,-0.135013514,,,,,,,39.53668079
0.343481982,0.893279279,0.693617117,-0.111337838,-0.153148649,,,,,,,34.94361043
0.317414414,0.761576577,0.728972973,-0.16272973,-0.198414414,,,,,,,30.36565804
0.616945946,0.585504505,0.735684685,-0.370513514,-0.389279279,,,,,,,32.65400476
0.919810811,0.357099099,0.862063063,-0.197630631,-0.421144144,,,,,,,42.58530329
1.036009009,0.385027027,0.813774775,-0.216414414,-0.403009009,,,,,,,47.17837366
0.756144144,0.303765766,0.701063063,-0.071297297,-0.245810811,,,,,,,38.01678545
0.824009009,0.421027027,0.462108108,-0.410414414,-0.421009009,,,,,,,33.08601366
0.714013514,0.522207207,0.485662162,-0.335454955,-0.398013514,,,,,,,32.35362548
0.810545045,0.807468468,0.543373874,-0.291572072,-0.346211712,,,,,,,43.81993733
0.595743243,0.95172973,0.586418919,-0.153689189,-0.112743243,,,,,,,44.84702139
0.479545045,0.923801802,0.634707207,-0.134905405,-0.130878378,,,,,,,40.25395103
0.611743243,1.24972973,-0.015581081,0.247644144,-0.294076577,,,,,,,44.84715104
0.545945946,1.112837838,0.041018018,0.20581982,-0.347612613,,,,,,,38.83465825
0.586414414,1.002576577,0.05463964,0.147603604,-0.385081081,,,,,,,37.05660071
0.602612613,0.542504505,0.670018018,-0.498846847,-0.379945946,,,,,,,29.28663177
0.582747748,0.53990991,0.68063964,-0.494063063,-0.384081081,,,,,,,28.56936156
0.798612613,0.598504505,0.507018018,-0.657846847,-0.519279279,,,,,,,31.60681978
0.821477477,0.695099099,0.404396396,-0.424963964,-0.402477477,,,,,,,37.86952177
0.684279279,0.514171171,0.154684685,-0.330846847,-0.312279279,,,,,,,28.77361407
0.655810811,0.548432432,0.16072973,-0.144297297,-0.175144144,,,,,,,33.04140629
0.488279279,0.458171171,0.317684685,-0.171846847,-0.172945946,,,,,,,26.45342607
0.847810811,0.662099099,0.48972973,-0.168297297,-0.312144144,,,,,,,43.72662946
0.680279279,0.571837838,0.646684685,-0.195846847,-0.309945946,,,,,,,37.13864924
0.660414414,0.569243243,0.657306306,-0.191063063,-0.314081081,,,,,,,36.42137902
0.347013514,0.505540541,0.617662162,-0.227788288,-0.230013514,,,,,,,23.85105167
0.402878378,0.641135135,0.566373874,-0.183572072,-0.178545045,,,,,,,29.50490934
0.53340991,0.712063063,0.583752252,-0.074022523,-0.169743243,,,,,,,37.46535272
0.813274775,0.793324324,0.696463964,-0.21913964,-0.326941441,,,,,,,46.62694093
0.945472973,1.119252252,0.046175676,0.16340991,-0.49013964,,,,,,,51.22014095
0.765279279,1.041837838,0.055351351,0.06581982,-0.509279279,,,,,,,41.46652208
0.845477477,0.936765766,0.04772973,-0.001963964,-0.538477477,,,,,,,41.12300495
0.936342342,0.412027027,0.731774775,-0.583081081,-0.576009009,,,,,,,35.65962164
0.799144144,0.231099099,0.482063063,-0.488963964,-0.485810811,,,,,,,26.56371394
0.559945946,0.299504505,0.478351351,-0.34418018,-0.328279279,,,,,,,23.21457993
0.320747748,0.36790991,0.47463964,-0.199396396,-0.170747748,,,,,,,19.86544589
0.51968018,0.697207207,0.680995495,-0.323454955,0.08231982,,,,,,,40.01406413
0.398815315,0.652612613,0.579617117,-0.255337838,0.111184685,,,,,,,34.54512711
0.27795045,0.608018018,0.478238739,-0.187220721,0.14004955,,,,,,,29.07619007
0.372481982,0.545945946,0.536283784,-0.126671171,0.101518018,,,,,,,32.10004595
0.393283784,0.693018018,0.655905405,-0.122220721,0.097716216,,,,,,,37.1952299
0.414085586,0.84009009,0.775527027,-0.11777027,0.093914414,,,,,,,42.29041388
0.450166667,0.791666667,0.671833333,-0.1855,-0.176833333,,,,,,,35.55645361
0.626698198,0.711927928,0.626545045,-0.267283784,-0.192031532,,,,,,,39.0887366
0.667166667,0.601666667,0.640166667,-0.3255,-0.2295,,,,,,,37.31067911
0.510301802,0.424072072,0.579454955,-0.306382883,-0.247968468,,,,,,,26.90515456
0.394103604,0.396144144,0.627743243,-0.287599099,-0.266103604,,,,,,,22.31208418
0.561635135,0.486405405,0.470788288,-0.26004955,-0.268301802,,,,,,,28.90006436
0.582436937,0.633477477,0.59040991,-0.255599099,-0.272103604,,,,,,,33.99524833
0.749968468,0.723738739,0.433454955,-0.22804955,-0.274301802,,,,,,,40.58322853
0.769833333,0.726333333,0.422833333,-0.232833333,-0.270166667,,,,,,,41.30049872
0.937364865,0.816594595,0.265878378,-0.205283784,-0.272364865,,,,,,,47.88847896
0.815765766,0.860630631,0.376855856,-0.186225225,-0.220765766,,,,,,,46.59572137
0.587900901,0.878036036,0.530810811,-0.150774775,-0.185234234,,,,,,,41.06852849
0.360036036,0.895441441,0.684765766,-0.115324324,-0.149702703,,,,,,,35.5413356
0.379900901,0.898036036,0.674144144,-0.120108108,-0.145567568,,,,,,,36.25860581
0.496099099,0.925963964,0.625855856,-0.138891892,-0.127432432,,,,,,,40.85167619
0.724630631,1.277225225,-0.062099099,0.229657658,-0.276630631,,,,,,,49.32067639
0.678698198,1.142927928,-0.016121622,0.18304955,-0.326031532,,,,,,,44.02545377
0.758896396,1.037855856,-0.023743243,0.115265766,-0.35522973,,,,,,,43.68193664
0.726761261,0.60945045,0.608301802,-0.339851351,-0.217094595,,,,,,,39.46248967
0.842959459,0.637378378,0.560013514,-0.358635135,-0.198959459,,,,,,,44.05556005
0.726761261,0.60945045,0.608301802,-0.339851351,-0.217094595,,,,,,,39.46248967
0.797959459,0.674378378,0.489013514,-0.298301802,-0.233292793,,,,,,,42.1746697
0.591630631,0.750225225,0.550234234,-0.209342342,-0.224297297,,,,,,,37.5664814
0.470765766,0.705630631,0.448855856,-0.141225225,-0.195432432,,,,,,,32.09754438
0.242900901,0.723036036,0.602810811,-0.105774775,-0.159900901,,,,,,,26.57035148
0.410432432,0.813297297,0.445855856,-0.078225225,-0.162099099,,,,,,,33.15833167
0.431234234,0.960369369,0.565477477,-0.073774775,-0.165900901,,,,,,,38.25351562
0.740698198,0.785594595,0.566878378,-0.28395045,-0.354698198,,,,,,,40.90049746
0.6335,0.587666667,0.726833333,-0.3745,-0.385833333,,,,,,,33.25172993
0.884698198,0.443261261,0.750211712,-0.39095045,-0.443698198,,,,,,,39.09059862
0.604833333,0.362,0.6375,-0.245833333,-0.2865,,,,,,,29.92901041
0.584968468,0.359405405,0.648121622,-0.24104955,-0.290635135,,,,,,,29.21174019
0.5815,0.489,0.460166667,-0.264833333,-0.264166667,,,,,,,29.61733458
0.912698198,0.632594595,0.464211712,-0.363617117,-0.441698198,,,,,,,40.77383263
1.206563063,0.574189189,0.478923423,-0.081400901,-0.460563063,,,,,,,53.76082831
0.988630631,0.592891892,0.627567568,-0.048342342,-0.422963964,,,,,,,48.59227058
0.637765766,0.706630631,0.729522523,0.113108108,-0.211765766,,,,,,,44.30901403
0.283567568,0.872702703,0.711810811,-0.106108108,-0.159567568,,,,,,,32.38280567
0.263702703,0.870108108,0.722432432,-0.101324324,-0.163702703,,,,,,,31.66553545
0.518364865,0.762594595,0.644545045,-0.381617117,-0.305698198,,,,,,,32.7232018
0.558833333,0.652333333,0.658166667,-0.439833333,-0.343166667,,,,,,,30.94514423
0.735364865,0.572594595,0.612878378,-0.521617117,-0.358364865,,,,,,,34.47742729
0.706896396,0.606855856,0.618923423,-0.335067568,-0.22122973,,,,,,,38.74521946
1.000761261,0.54845045,0.633635135,-0.052851351,-0.240094595,,,,,,,51.73221517
0.814297297,0.626891892,0.684234234,0.031324324,-0.226963964,,,,,,,47.84129704
0.884162162,0.689153153,0.731279279,0.073540541,0.065837838,,,,,,,58.40069842
0.529963964,0.855225225,0.713567568,-0.145675676,0.118036036,,,,,,,46.47449005
0.510099099,0.852630631,0.724189189,-0.140891892,0.113900901,,,,,,,45.75721985
0.283567568,0.872702703,0.711810811,-0.106108108,-0.159567568,,,,,,,32.38280567
0.373698198,0.768927928,0.698878378,-0.176283784,-0.186698198,,,,,,,32.39792361
0.71222973,0.557189189,0.817256757,-0.084734234,0.079436937,,,,,,,48.80398034
1.050761261,0.34545045,0.935635135,0.006815315,0.345572072,,,,,,,65.210037
1.328959459,0.241378378,1.051013514,0.161364865,0.645040541,,,,,,,82.67688105
1.273824324,0.454972973,0.760058559,-0.051752252,0.645509009,,,,,,,78.99004559
0.859144144,0.656765766,0.682396396,-0.124963964,0.363522523,,,,,,,59.83445312
0.656675676,0.899027027,0.505108108,-0.240081081,0.119657658,,,,,,,48.738737
0.393144144,0.899765766,0.667063063,-0.123297297,-0.142810811,,,,,,,36.73678595
0.509342342,0.927693694,0.618774775,-0.142081081,-0.124675676,,,,,,,41.32985631
0.393144144,0.899765766,0.667063063,-0.123297297,-0.142810811,,,,,,,36.73678595
0.373279279,0.897171171,0.677684685,-0.118513514,-0.146945946,,,,,,,36.01951573
0.443545045,0.790801802,0.675373874,-0.183905405,-0.178211712,,,,,,,35.31736352
0.484013514,0.680540541,0.688995495,-0.242121622,-0.21568018,,,,,,,33.539306
0.783545045,0.504468468,0.695707207,-0.449905405,-0.406545045,,,,,,,35.82765267
0.62668018,0.326873874,0.634995495,-0.430788288,-0.425013514,,,,,,,25.42212813
0.742878378,0.354801802,0.586707207,-0.449572072,-0.406878378,,,,,,,30.01519851
0.691076577,0.516063063,0.415418919,-0.282022523,-0.24740991,,,,,,,33.97131489
