match_id,set_no,game_no,point_no,1是否是发球方,1winner得分,1非受迫失分,1网前得分,1近3球得分,1总体分差,1关键分,1关键局,1破发点,1ACE,1双误,1发球成功数,,pca1,pca2,pca3,pca4,pca5,pca6
2023-wimbledon-1404,2,10,98,0,0,0,0,1,0.4,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1404,2,10,99,0,0,0,0,2,1,0,2,0,0,0,0,,,,,,,
2023-wimbledon-1404,2,10,100,0,0,0,0,2,0.4,0,2,0,0,0,0,,,,,,,
2023-wimbledon-1404,2,10,101,0,0,0,0,1,-0.2,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1404,2,11,102,1,0,0,0,1,0.1,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1404,2,11,103,1,0,0,0,2,0.7,0,2,0,0,0,2,,,,,,,
2023-wimbledon-1404,2,11,104,1,0,0,0,3,1.3,0,3,0,0,0,3,,,,,,,
2023-wimbledon-1404,2,11,105,1,0,0,0,3,1.9,1,3,0,0,0,3,,,,,,,
2023-wimbledon-1404,2,12,106,0,0,0,0,2,0.4,1,2,0,0,0,2,,,,,,,
2023-wimbledon-1404,2,12,107,0,0,0,0,2,1,1,2,0,0,0,1,,,,,,,
2023-wimbledon-1404,2,12,108,0,0,0,0,2,1.6,0,2,0,0,0,0,,,,,,,
2023-wimbledon-1404,2,12,109,0,0,0,0,2,1,0,2,0,0,0,0,,,,,,,
2023-wimbledon-1404,2,12,110,0,0,0,0,1,0.4,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1404,2,12,111,0,0,1,0,0,-0.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,2,13,112,1,0,1,1,1,0.1,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1404,2,13,113,0,0,1,1,1,-0.5,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1404,2,13,114,0,0,0,1,1,-1.1,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1404,2,13,115,1,1,0,1,1,-0.5,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1404,2,13,116,1,1,0,1,2,0.1,0,2,0,0,0,2,,,,,,,
2023-wimbledon-1404,2,13,117,0,1,0,1,2,-0.5,0,2,0,0,0,2,,,,,,,
2023-wimbledon-1404,2,13,118,0,0,0,0,1,-1.1,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1404,2,13,119,1,0,1,0,0,-1.7,0,0,0,0,1,0,,,,,,,
2023-wimbledon-1404,2,13,120,1,1,1,0,1,-1.1,0,1,0,0,1,1,,,,,,,
2023-wimbledon-1404,2,13,121,0,1,1,0,1,-1.7,0,1,0,0,1,1,,,,,,,
2023-wimbledon-1404,2,13,122,0,1,0,0,1,-2.3,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1404,3,1,123,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,3,1,124,0,0,0,0,1,-0.6,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,3,1,125,0,0,0,0,1,-1.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,3,1,126,0,1,0,0,1,-0.6,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,3,1,127,0,1,0,0,1,-1.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,3,1,128,0,1,0,0,1,-1.8,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,3,2,129,1,0,0,0,1,-0.3,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1404,3,2,130,1,1,0,0,2,0.3,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1404,3,2,131,1,1,0,0,3,0.9,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,3,2,132,1,1,0,0,3,1.5,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,3,3,133,0,0,0,0,2,0,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1404,3,3,134,0,0,0,0,1,-0.6,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1404,3,3,135,0,0,0,0,0,-1.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,3,3,136,0,0,0,0,1,-0.6,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,3,3,137,0,0,0,0,1,-1.2,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,3,4,138,1,0,0,1,2,-0.3,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1404,3,4,139,1,0,0,1,2,0.3,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1404,3,4,140,1,0,0,1,3,0.9,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,3,4,141,1,1,0,1,3,1.5,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,3,5,142,0,2,0,1,3,0,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1404,3,5,143,0,2,0,1,2,-0.6,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1404,3,5,144,0,1,0,0,1,-1.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,3,5,145,0,0,0,0,1,-0.6,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,3,5,146,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,3,5,147,0,0,0,0,3,0.6,1,0,1,0,0,0,,,,,,,
2023-wimbledon-1404,3,6,148,1,0,0,1,3,0.3,1,0,1,0,0,1,,,,,,,
2023-wimbledon-1404,3,6,149,1,1,0,1,3,0.9,1,0,1,0,0,2,,,,,,,
2023-wimbledon-1404,3,6,150,1,1,0,1,2,0.3,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,3,6,151,1,1,0,0,2,0.9,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,3,6,152,1,0,0,0,2,1.5,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,3,7,153,0,0,0,0,2,0.6,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1404,3,7,154,0,0,0,0,1,0,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1404,3,7,155,0,0,0,0,0,-0.6,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,3,7,156,0,0,0,0,0,-1.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,3,8,157,1,0,0,0,1,0.3,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1404,3,8,158,1,0,0,0,2,0.9,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1404,3,8,159,1,0,0,0,3,1.5,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,3,8,160,1,0,0,0,3,2.1,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,3,9,161,0,0,0,0,3,0.6,1,1,0,0,0,2,,,,,,,
2023-wimbledon-1404,3,9,162,0,0,0,0,3,1.2,1,2,0,0,0,1,,,,,,,
2023-wimbledon-1404,3,9,163,0,0,0,0,3,1.8,0,3,0,0,0,0,,,,,,,
2023-wimbledon-1404,3,9,164,0,0,0,0,2,1.2,0,2,0,0,0,0,,,,,,,
2023-wimbledon-1404,3,9,165,0,1,0,0,2,1.8,1,2,1,0,0,0,,,,,,,
2023-wimbledon-1404,4,1,166,1,1,0,0,2,0.1,1,1,1,0,0,1,,,,,,,
2023-wimbledon-1404,4,1,167,1,2,0,0,3,0.7,1,1,1,0,0,2,,,,,,,
2023-wimbledon-1404,4,1,168,1,1,0,1,3,1.3,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,4,1,169,1,2,0,1,3,1.9,1,0,0,1,0,3,,,,,,,
2023-wimbledon-1404,4,2,170,0,2,0,1,3,0.4,1,0,0,1,0,2,,,,,,,
2023-wimbledon-1404,4,2,171,0,2,0,0,2,-0.2,1,0,0,1,0,1,,,,,,,
2023-wimbledon-1404,4,2,172,0,1,0,0,1,-0.8,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,4,2,173,0,0,1,0,0,-1.4,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,4,2,174,0,0,1,0,0,-2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,4,3,175,1,0,1,0,1,0.1,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1404,4,3,176,1,0,0,0,1,-0.5,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1404,4,3,177,1,0,0,0,2,0.1,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,4,3,178,1,0,0,0,2,0.7,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,4,3,179,1,0,0,0,3,1.3,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,4,4,180,0,0,0,0,3,0.4,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1404,4,4,181,0,0,0,0,3,1,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1404,4,4,182,0,0,0,0,2,0.4,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,4,4,183,0,0,0,0,1,-0.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,4,4,184,0,0,0,0,0,-0.8,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,4,4,185,0,0,0,0,0,-1.4,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,4,5,186,1,0,0,1,1,0.1,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1404,4,5,187,1,1,0,1,2,0.7,0,0,0,1,0,2,,,,,,,
2023-wimbledon-1404,4,5,188,1,1,0,1,2,0.1,0,0,0,1,0,3,,,,,,,
2023-wimbledon-1404,4,5,189,1,1,0,0,2,0.7,0,0,0,1,0,3,,,,,,,
2023-wimbledon-1404,4,5,190,1,0,0,0,1,0.1,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,4,5,191,1,0,0,0,2,0.7,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,4,6,192,0,0,0,0,1,0.4,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1404,4,6,193,0,0,0,0,1,-0.2,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1404,4,6,194,0,0,0,0,1,0.4,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,4,6,195,0,0,0,0,1,-0.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,4,6,196,0,0,0,0,1,-0.8,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,4,7,197,1,0,0,0,0,0.1,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1404,4,7,198,1,0,0,0,1,0.7,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1404,4,7,199,1,1,0,1,2,1.3,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,4,7,200,1,1,1,1,2,0.7,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,4,7,201,1,1,1,1,1,0.1,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,4,7,202,1,1,1,0,1,0.7,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,4,7,203,1,2,0,0,2,1.3,2,0,0,1,0,3,,,,,,,
2023-wimbledon-1404,4,7,204,1,2,0,0,3,1.9,3,0,0,1,0,3,,,,,,,
2023-wimbledon-1404,4,8,205,0,1,0,0,2,0.4,2,0,0,1,0,2,,,,,,,
2023-wimbledon-1404,4,8,206,0,0,0,0,1,-0.2,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1404,4,8,207,0,0,0,0,0,-0.8,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,4,8,208,0,0,1,0,0,-1.4,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,4,9,209,1,0,1,0,0,0.1,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1404,4,9,210,1,0,1,0,0,-0.5,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1404,4,9,211,1,1,0,1,1,0.1,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,4,9,212,1,2,0,1,2,0.7,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,4,9,213,1,2,0,1,2,0.1,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,4,9,214,1,1,1,0,1,-0.5,0,0,0,0,1,2,,,,,,,
2023-wimbledon-1404,4,10,215,0,0,1,0,0,-0.2,0,0,0,0,1,1,,,,,,,
2023-wimbledon-1404,4,10,216,0,0,1,0,0,-0.8,0,0,0,0,1,0,,,,,,,
2023-wimbledon-1404,4,10,217,0,0,0,0,0,-1.4,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,4,10,218,0,0,0,0,1,-0.8,1,1,0,0,0,0,,,,,,,
2023-wimbledon-1404,4,10,219,0,0,0,0,1,-1.4,1,1,0,0,0,0,,,,,,,
2023-wimbledon-1404,5,1,220,1,0,0,0,1,0,1,1,0,0,0,1,,,,,,,
2023-wimbledon-1404,5,1,221,1,0,0,0,1,0.6,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1404,5,1,222,1,0,0,0,2,1.2,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,5,1,223,1,0,0,0,2,0.6,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,5,1,224,1,0,0,0,2,1.2,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,5,1,225,1,0,0,0,1,0.6,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,5,1,226,1,0,0,1,2,1.2,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,5,1,227,1,0,0,1,1,0.6,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,5,1,228,1,0,0,1,1,0,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,5,1,229,1,0,0,0,1,0.6,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,5,1,230,1,0,1,0,1,0,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,5,1,231,1,0,1,0,1,-0.6,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,5,2,232,0,0,2,0,0,-0.3,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1404,5,2,233,0,0,1,0,1,0.3,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1404,5,2,234,0,0,1,0,1,-0.3,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,5,2,235,0,0,0,0,2,0.3,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,5,2,236,0,0,0,0,1,-0.3,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,5,2,237,0,0,0,0,1,-0.9,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,5,3,238,1,0,1,0,0,-0.6,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1404,5,3,239,1,1,1,1,1,0,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1404,5,3,240,1,1,1,2,2,0.6,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,5,3,241,1,1,0,2,2,0,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,5,3,242,1,0,0,2,2,0.6,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,5,3,243,1,1,0,2,2,1.2,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,5,4,244,0,1,1,2,2,-0.3,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1404,5,4,245,0,1,1,1,1,-0.9,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1404,5,4,246,0,0,2,0,0,-1.5,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,5,4,247,0,0,1,0,0,-2.1,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,5,5,248,1,0,1,0,1,-0.6,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1404,5,5,249,1,1,0,0,2,0,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1404,5,5,250,1,1,0,0,2,-0.6,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,5,5,251,1,1,0,0,2,0,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,5,5,252,1,1,0,0,2,0.6,1,0,0,1,0,3,,,,,,,
2023-wimbledon-1404,5,6,253,0,1,0,0,2,-0.3,1,0,0,1,0,2,,,,,,,
2023-wimbledon-1404,5,6,254,0,1,0,0,1,-0.9,1,0,0,1,0,1,,,,,,,
2023-wimbledon-1404,5,6,255,0,1,0,0,1,-0.3,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,5,6,256,0,1,0,0,2,0.3,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,5,6,257,0,1,0,0,3,0.9,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,5,6,258,0,0,0,0,3,1.5,1,0,1,0,0,0,,,,,,,
2023-wimbledon-1404,5,7,259,1,0,0,0,2,0,1,0,1,0,0,1,,,,,,,
2023-wimbledon-1404,5,7,260,1,0,0,0,1,-0.6,1,0,1,0,0,2,,,,,,,
2023-wimbledon-1404,5,7,261,1,0,0,0,0,-1.2,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,5,7,262,1,0,0,1,1,-0.6,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,5,7,263,1,0,0,1,2,0,2,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,5,7,264,1,0,0,1,2,-0.6,2,0,0,0,0,3,,,,,,,
2023-wimbledon-1404,5,8,265,0,0,0,0,2,-0.3,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1404,5,8,266,0,0,0,0,2,0.3,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1404,5,8,267,0,0,0,0,2,-0.3,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,5,8,268,0,0,0,0,1,-0.9,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,5,8,269,0,0,0,0,0,-1.5,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,5,8,270,0,0,0,0,0,-2.1,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1404,5,9,271,1,0,1,0,0,-0.6,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1404,5,9,272,1,0,1,0,1,0,0,1,0,0,0,2,,,,,,,
2023-wimbledon-1404,5,9,273,1,0,1,0,1,-0.6,0,1,0,0,0,3,,,,,,,
2023-wimbledon-1404,5,9,274,1,0,0,0,2,0,0,2,0,0,0,3,,,,,,,
2023-wimbledon-1404,5,9,275,1,1,0,0,2,0.6,0,2,0,1,0,3,,,,,,,
2023-wimbledon-1404,5,9,276,1,1,0,0,3,1.2,1,3,0,1,0,3,,,,,,,
2023-wimbledon-1404,5,10,277,0,1,0,0,3,-0.3,1,3,0,1,0,2,,,,,,,
2023-wimbledon-1404,5,10,278,0,0,0,0,2,-0.9,1,2,0,0,0,1,,,,,,,
2023-wimbledon-1404,5,10,279,0,0,0,0,1,-1.5,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1404,5,10,280,0,0,0,0,1,-0.9,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1404,5,10,281,0,0,0,0,2,-0.3,0,2,0,0,0,0,,,,,,,
2023-wimbledon-1404,5,10,282,0,0,0,0,2,-0.9,0,2,0,0,0,0,,,,,,,
2023-wimbledon-1404,5,10,283,0,0,0,0,2,-0.3,1,2,0,0,0,0,,,,,,,
2023-wimbledon-1404,5,10,284,0,0,0,0,1,-0.9,1,1,0,0,0,0,,,,,,,
2023-wimbledon-1404,5,10,285,0,0,0,0,1,-1.5,1,1,0,0,0,0,,,,,,,
2023-wimbledon-1404,5,10,286,0,0,0,0,0,-2.1,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1405,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1405,1,1,2,1,1,0,1,1,-0.6,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1405,1,1,3,1,1,1,1,1,-1.2,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1405,1,1,4,1,1,1,0,1,-0.6,0,0,0,1,0,3,,,,,,,
2023-wimbledon-1405,1,1,5,1,1,1,0,2,0,0,0,0,1,0,3,,,,,,,
2023-wimbledon-1405,1,1,6,1,1,0,0,3,0.6,1,0,0,1,0,3,,,,,,,
2023-wimbledon-1405,1,2,7,0,0,0,0,3,0.3,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1405,1,2,8,0,0,1,0,2,-0.3,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1405,1,2,9,0,0,1,0,1,-0.9,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1405,1,2,10,0,0,1,0,1,-0.3,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1405,1,2,11,0,0,0,0,1,-0.9,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1405,1,2,12,0,0,0,0,1,-1.5,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1405,1,3,13,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1405,1,3,14,1,1,0,0,1,0.6,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1405,1,3,15,1,1,1,0,1,0,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1405,1,3,16,1,1,1,0,1,-0.6,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1405,1,3,17,1,1,1,0,1,0,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1405,1,3,18,1,2,0,0,2,0.6,2,0,0,0,0,3,,,,,,,
2023-wimbledon-1405,1,3,19,1,2,0,0,2,0,2,0,0,0,0,3,,,,,,,
2023-wimbledon-1405,1,3,20,1,1,0,0,2,0.6,2,0,0,0,0,3,,,,,,,
2023-wimbledon-1405,1,3,21,1,0,0,0,2,1.2,2,0,0,0,0,3,,,,,,,
2023-wimbledon-1405,1,3,22,1,0,0,0,3,1.8,3,0,0,0,0,3,,,,,,,
2023-wimbledon-1405,1,4,23,0,0,1,0,2,0.3,2,0,0,0,0,2,,,,,,,
2023-wimbledon-1405,1,4,24,0,0,2,0,1,-0.3,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1405,1,4,25,0,0,2,0,0,-0.9,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1405,1,4,26,0,0,2,0,0,-1.5,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1405,1,5,27,1,0,2,0,0,0,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1405,1,5,28,1,1,2,1,1,0.6,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1405,1,5,29,1,1,1,1,2,1.2,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1405,1,5,30,1,2,0,1,3,1.8,0,0,0,1,0,3,,,,,,,
2023-wimbledon-1405,1,5,31,1,2,0,0,3,2.4,1,0,0,2,0,3,,,,,,,
2023-wimbledon-1405,1,6,32,0,2,0,0,2,0.3,1,0,0,2,0,2,,,,,,,
2023-wimbledon-1405,1,6,33,0,1,0,0,2,0.9,1,0,0,1,0,1,,,,,,,
2023-wimbledon-1405,1,6,34,0,0,0,0,2,1.5,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1405,1,6,35,0,1,0,0,3,2.1,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1405,1,6,36,0,1,0,0,2,1.5,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1405,1,6,37,0,1,0,0,1,0.9,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1405,1,6,38,0,0,0,0,1,1.5,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1405,1,6,39,0,0,0,0,1,0.9,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1405,1,6,40,0,0,0,0,1,0.3,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1405,1,6,41,0,0,0,0,0,-0.3,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1405,1,7,42,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1405,1,7,43,1,0,0,0,1,0.6,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1405,1,7,44,1,0,0,0,2,1.2,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1405,1,7,45,1,0,0,0,3,1.8,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1405,1,7,46,1,1,0,0,3,2.4,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1405,1,8,47,0,1,0,0,2,0.3,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1405,1,8,48,0,1,0,0,1,-0.3,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1405,1,8,49,0,0,0,0,0,-0.9,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1405,1,8,50,0,0,1,0,0,-1.5,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1405,1,9,51,1,0,1,0,1,0,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1405,1,9,52,1,0,1,0,2,0.6,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1405,1,9,53,1,0,0,1,3,1.2,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1405,1,9,54,1,1,0,1,3,1.8,1,0,0,1,0,3,,,,,,,
2023-wimbledon-1405,1,10,55,0,1,0,1,2,0.3,1,0,0,1,0,2,,,,,,,
2023-wimbledon-1405,1,10,56,0,1,0,0,1,-0.3,1,0,0,1,0,1,,,,,,,
2023-wimbledon-1405,1,10,57,0,1,0,0,1,0.3,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1405,1,10,58,0,1,0,0,2,0.9,0,2,0,0,0,0,,,,,,,
2023-wimbledon-1405,1,10,59,0,1,0,0,2,0.3,0,2,0,0,0,0,,,,,,,
2023-wimbledon-1405,1,10,60,0,0,0,0,1,-0.3,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1405,1,11,61,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1405,1,11,62,1,1,0,0,1,0.6,0,1,0,1,0,2,,,,,,,
2023-wimbledon-1405,1,11,63,1,1,1,0,1,0,0,1,0,1,0,3,,,,,,,
2023-wimbledon-1405,1,11,64,1,1,1,0,1,-0.6,0,1,0,1,0,3,,,,,,,
2023-wimbledon-1405,1,11,65,1,0,1,0,1,0,1,1,0,0,0,3,,,,,,,
2023-wimbledon-1405,1,11,66,1,0,0,0,2,0.6,2,2,0,0,0,3,,,,,,,
2023-wimbledon-1405,1,11,67,1,0,0,0,3,1.2,3,3,0,0,0,3,,,,,,,
2023-wimbledon-1405,1,11,68,1,1,0,0,3,1.8,3,3,0,1,0,3,,,,,,,
2023-wimbledon-1405,1,12,69,0,1,0,0,2,0.3,2,2,0,1,0,2,,,,,,,
2023-wimbledon-1405,1,12,70,0,1,0,0,2,0.9,1,2,0,1,0,1,,,,,,,
2023-wimbledon-1405,1,12,71,0,0,0,0,1,0.3,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1405,1,12,72,0,0,0,0,1,-0.3,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1405,1,12,73,0,0,0,0,0,-0.9,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1405,1,13,74,1,0,0,0,1,0,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1405,1,13,75,0,0,0,0,1,-0.6,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1405,1,13,76,0,0,0,0,1,-1.2,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1405,1,13,77,1,0,0,0,1,-0.6,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1405,1,13,78,1,1,0,0,2,0,0,2,0,1,0,2,,,,,,,
2023-wimbledon-1405,1,13,79,0,1,0,0,2,-0.6,0,2,0,1,0,2,,,,,,,
2023-wimbledon-1405,1,13,80,0,1,1,0,1,-1.2,0,1,0,1,0,1,,,,,,,
2023-wimbledon-1405,1,13,81,1,0,1,0,0,-1.8,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1405,1,13,82,1,0,1,0,0,-2.4,0,0,0,0,0,2,,,,,,,
