PCA1,PCA2,PCA3,PCA4,PCA5
0.559896396,0.715522523,0.56959009,-0.080400901,-0.16422973
0.579761261,0.718117117,0.558968468,-0.085184685,-0.160094595
0.463563063,0.690189189,0.607256757,-0.066400901,-0.17822973
0.484364865,0.837261261,0.726878378,-0.06195045,-0.182031532
0.2935,0.874,0.7065,-0.1085,-0.1575
0.363765766,0.767630631,0.704189189,-0.173891892,-0.188765766
0.614963964,0.623225225,0.727567568,-0.190342342,-0.246630631
0.791495495,0.543486486,0.682279279,-0.272126126,-0.261828829
0.907693694,0.571414414,0.633990991,-0.29090991,-0.243693694
0.904225225,0.701009009,0.446036036,-0.314693694,-0.217225225
0.678031532,0.774261261,0.517878378,-0.22095045,-0.212364865
0.67322973,0.901189189,0.496256757,-0.244067568,0.123103604
0.404698198,0.768927928,0.541211712,-0.208283784,0.158301802
0.384833333,0.766333333,0.551833333,-0.2035,0.154166667
0.192301802,0.572072072,0.499121622,-0.10304955,-0.162301802
0.529765766,0.595297297,0.618189189,-0.203558559,0.080234234
0.529567568,0.335369369,0.522810811,-0.261441441,0.042432432
0.782432432,0.421963964,0.578522523,-0.424891892,0.325567568
0.727630631,0.489225225,0.499234234,-0.495009009,0.372369369
0.748432432,0.636297297,0.618855856,-0.490558559,0.368567568
0.555900901,0.442036036,0.566144144,-0.390108108,0.052099099
0.363369369,0.247774775,0.513432432,-0.289657658,-0.264369369
0.689567568,0.258369369,0.400477477,-0.469441441,-0.144234234
1.056432432,0.418630631,0.396522523,-0.649558559,-0.023765766
1.036567568,0.416036036,0.407144144,-0.644774775,-0.027900901
0.710369369,0.405441441,0.520099099,-0.464990991,-0.148036036
0.607234234,0.504369369,0.457477477,-0.343774775,0.031765766
0.851099099,0.760963964,0.401522523,-0.397891892,0.327900901
0.831234234,0.758369369,0.412144144,-0.393108108,0.323765766
0.587369369,0.501774775,0.468099099,-0.338990991,0.027630631
0.607234234,0.504369369,0.457477477,-0.343774775,0.031765766
0.885099099,0.546630631,0.361189189,-0.332225225,0.284900901
1.177297297,0.771558559,0.288567568,-0.577675676,0.448036036
0.907144144,0.771432432,0.454063063,-0.459297297,0.184189189
0.528279279,0.687171171,0.438351351,-0.407513514,-0.035945946
0.216414414,0.719576577,0.616972973,-0.099396396,-0.165414414
0.155882883,0.567315315,0.518594595,-0.094279279,-0.169882883
0.525878378,0.544801802,0.618373874,-0.309572072,-0.354211712
0.70240991,0.465063063,0.573085586,-0.391355856,-0.36940991
0.919608108,0.534990991,0.636797297,-0.473472973,-0.384274775
0.867806306,0.696252252,0.465509009,-0.305923423,-0.224806306
0.757810811,0.797432432,0.489063063,-0.230963964,-0.201810811
0.540612613,0.727504505,0.425351351,-0.148846847,-0.186945946
0.448810811,0.775432432,0.520396396,-0.136963964,-0.129144144
0.468675676,0.778027027,0.509774775,-0.141747748,-0.125009009
0.489477477,0.925099099,0.629396396,-0.137297297,-0.128810811
0.621675676,1.251027027,-0.020891892,0.245252252,-0.292009009
0.575743243,1.11672973,0.025085586,0.198644144,-0.34140991
0.752274775,1.036990991,-0.020202703,0.11686036,-0.356608108
0.54340991,0.428396396,0.561752252,-0.314355856,-0.241076577
0.659608108,0.456324324,0.513463964,-0.33313964,-0.222941441
0.75413964,0.394252252,0.571509009,-0.27259009,-0.261472973
1.088671171,0.485513514,0.695220721,0.009292793,-0.280004505
0.882342342,0.56136036,0.756441441,0.098252252,-0.271009009
0.767207207,0.736288288,0.674153153,0.091135135,-0.190873874
0.413009009,0.90236036,0.656441441,-0.128081081,-0.138675676
0.393144144,0.899765766,0.667063063,-0.123297297,-0.142810811
0.276945946,0.871837838,0.715351351,-0.104513514,-0.160945946
0.58640991,0.697063063,0.716752252,-0.314689189,-0.349743243
0.762941441,0.617324324,0.671463964,-0.396472973,-0.364941441
1.01413964,0.472918919,0.694842342,-0.412923423,-0.422806306
1.037004505,0.569513514,0.592220721,-0.180040541,-0.306004505
0.927009009,0.670693694,0.615774775,-0.105081081,-0.283009009
0.675810811,0.815099099,0.592396396,-0.088630631,-0.225144144
0.373279279,0.897171171,0.677684685,-0.118513514,-0.146945946
0.257081081,0.869243243,0.725972973,-0.09972973,-0.165081081
0.237216216,0.866648649,0.736594595,-0.094945946,-0.169216216
0.32640991,0.618396396,0.593418919,-0.174355856,-0.18840991
0.502941441,0.538657658,0.548130631,-0.25613964,-0.203608108
0.802472973,0.362585586,0.554842342,-0.463923423,-0.394472973
0.959337838,0.54018018,0.615554054,-0.483040541,-0.376004505
1.030536036,0.605108108,0.496265766,-0.441490991,-0.392202703
0.813342342,0.816693694,0.470441441,-0.317081081,0.100324324
0.808540541,0.943621622,0.44881982,-0.340198198,0.435792793
0.827072072,0.94354955,0.604531532,-0.344315315,0.748927928
0.675207207,0.898954955,0.66081982,-0.244198198,0.432792793
0.930405405,1.12854955,0.062531532,0.012351351,0.093927928
0.2935,0.874,0.7065,-0.1085,-0.1575
0.232968468,0.721738739,0.608121622,-0.103382883,-0.161968468
0.213103604,0.719144144,0.618743243,-0.098599099,-0.166103604
0.193238739,0.71654955,0.629364865,-0.093815315,-0.170238739
0.440234234,0.790369369,0.677144144,-0.183108108,-0.178900901
0.665099099,0.678963964,0.615189189,-0.456225225,-0.327099099
0.705567568,0.568702703,0.628810811,-0.514441441,-0.364567568
0.851765766,0.422630631,0.789855856,-0.264558559,-0.377099099
0.922963964,0.487558559,0.670567568,-0.223009009,-0.393297297
0.832833333,0.591333333,0.6835,-0.152833333,-0.366166667
0.666031532,0.850261261,0.498211712,-0.349283784,-0.312031532
0.389833333,0.899333333,0.668833333,-0.1225,-0.1435
0.506031532,0.927261261,0.620545045,-0.141283784,-0.125364865
0.349166667,0.749666667,0.559833333,-0.122166667,-0.143833333
0.591364865,0.775261261,0.471545045,-0.029283784,-0.188698198
0.475166667,0.747333333,0.519833333,-0.0105,-0.206833333
0.758031532,0.922594595,0.540545045,0.08204955,-0.251364865
0.515833333,0.897,0.628833333,-0.010833333,-0.2065
0.495968468,0.894405405,0.639454955,-0.00604955,-0.210635135
0.343900901,0.765036036,0.714810811,-0.169108108,-0.192900901
0.643432432,0.588963964,0.721522523,-0.376891892,-0.383765766
0.819963964,0.509225225,0.676234234,-0.458675676,-0.398963964
1.010828829,0.472486486,0.696612613,-0.412126126,-0.423495495
0.771630631,0.540891892,0.692900901,-0.267342342,-0.265963964
0.917495495,0.541153153,0.642279279,-0.160459459,-0.324828829
0.732833333,0.707,0.597166667,-0.150833333,-0.259166667
0.652635135,0.812072072,0.604788288,-0.08304955,-0.229968468
0.350103604,0.894144144,0.690076577,-0.112932432,-0.15177027
0.369968468,0.896738739,0.679454955,-0.117716216,-0.147635135
0.350103604,0.894144144,0.690076577,-0.112932432,-0.15177027
0.330238739,0.89154955,0.700698198,-0.108148649,-0.155905405
0.514900901,0.725702703,0.745810811,-0.117774775,-0.221567568
0.555369369,0.615441441,0.759432432,-0.175990991,-0.259036036
0.595837838,0.50518018,0.773054054,-0.234207207,-0.296504505
0.541036036,0.572441441,0.693765766,-0.304324324,-0.249702703
0.657234234,0.600369369,0.645477477,-0.323108108,-0.231567568
0.824765766,0.690630631,0.488522523,-0.295558559,-0.233765766
0.7545,0.797,0.490833333,-0.230166667,-0.2025
0.577968468,0.876738739,0.536121622,-0.148382883,-0.187301802
0.350103604,0.894144144,0.690076577,-0.112932432,-0.15177027
0.233905405,0.866216216,0.738364865,-0.094148649,-0.169905405
0.173373874,0.713954955,0.639986486,-0.089031532,-0.174373874
0.262567568,0.465702703,0.496810811,-0.168441441,-0.193567568
0.487432432,0.354297297,0.434855856,-0.441558559,-0.341765766
0.830963964,0.275558559,0.670234234,-0.269009009,-0.373297297
0.851765766,0.422630631,0.789855856,-0.264558559,-0.377099099
0.687234234,0.426369369,0.854810811,-0.054441441,-0.262234234
0.444702703,0.547108108,0.731432432,-0.290324324,-0.263702703
0.394301802,0.656072072,0.723121622,-0.229716216,-0.228301802
0.314103604,0.761144144,0.730743243,-0.161932432,-0.199103604
0.233905405,0.866216216,0.738364865,-0.094148649,-0.169905405
0.214040541,0.863621622,0.748986486,-0.089364865,-0.174040541
0.521522523,0.726567568,0.74227027,-0.119369369,-0.220189189
0.698054054,0.646828829,0.696981982,-0.201153153,-0.235387387
0.874585586,0.56709009,0.651693694,-0.282936937,-0.250585586
0.945783784,0.632018018,0.532405405,-0.241387387,-0.266783784
0.739454955,0.707864865,0.593626126,-0.152427928,-0.257788288
0.698986486,0.818126126,0.580004505,-0.094211712,-0.22031982
0.396454955,0.900198198,0.665292793,-0.124094595,-0.142121622
0.512653153,0.928126126,0.617004505,-0.142878378,-0.123986486
0.532518018,0.930720721,0.606382883,-0.147662162,-0.119851351
0.512653153,0.928126126,0.617004505,-0.142878378,-0.123986486
0.396454955,0.900198198,0.665292793,-0.124094595,-0.142121622
0.467653153,0.965126126,0.546004505,-0.082545045,-0.15831982
0.447788288,0.962531532,0.556626126,-0.077761261,-0.162454955
0.427923423,0.959936937,0.567247748,-0.072977477,-0.16659009
0.573189189,0.642567568,0.84527027,0.069963964,-0.194189189
0.613657658,0.532306306,0.858891892,0.011747748,-0.231657658
0.613459459,0.272378378,0.763513514,-0.046135135,-0.269459459
0.330261261,0.24345045,0.531135135,-0.281684685,-0.271261261
0.497792793,0.333711712,0.37418018,-0.254135135,-0.273459459
0.705990991,0.57363964,0.326225225,-0.226918919,-0.275324324
0.726792793,0.720711712,0.445846847,-0.222468468,-0.279126126
0.559261261,0.63045045,0.602801802,-0.250018018,-0.276927928
0.400923423,0.656936937,0.719581081,-0.231310811,-0.226923423
0.280058559,0.612342342,0.618202703,-0.163193694,-0.198058559
0.335923423,0.747936937,0.566914414,-0.118977477,-0.14659009
0.526788288,0.711198198,0.587292793,-0.072427928,-0.171121622
0.54759009,0.85827027,0.706914414,-0.067977477,-0.174923423
0.431391892,0.830342342,0.755202703,-0.049193694,-0.193058559
0.426990991,0.78863964,0.684225225,-0.179918919,-0.181657658
0.603522523,0.708900901,0.638936937,-0.261702703,-0.196855856
0.903054054,0.532828829,0.645648649,-0.469486486,-0.387720721
0.974252252,0.597756757,0.52636036,-0.427936937,-0.403918919
0.767923423,0.673603604,0.587581081,-0.338977477,-0.394923423
0.468391892,0.849675676,0.580869369,-0.131193694,-0.204058559
0.240527027,0.867081081,0.734824324,-0.095743243,-0.168527027
0.220662162,0.864486486,0.745445946,-0.090959459,-0.172662162
0.289990991,0.61363964,0.612891892,-0.165585586,-0.195990991
0.592855856,0.385234234,0.73927027,0.007297297,-0.227855856
0.769387387,0.305495495,0.693981982,-0.074486486,-0.243054054
0.790189189,0.452567568,0.813603604,-0.070036036,-0.246855856
0.683720721,0.603828829,0.631315315,-0.329486486,-0.226054054
0.877918919,0.572423423,0.564027027,-0.413936937,-0.417918919
0.767923423,0.673603604,0.587581081,-0.338977477,-0.394923423
0.591391892,0.753342342,0.632869369,-0.257193694,-0.379725225
0.240527027,0.867081081,0.734824324,-0.095743243,-0.168527027
0.220662162,0.864486486,0.745445946,-0.090959459,-0.172662162
0.289990991,0.61363964,0.612891892,-0.165585586,-0.195990991
0.330459459,0.503378378,0.626513514,-0.223801802,-0.233459459
0.370927928,0.393117117,0.640135135,-0.282018018,-0.270927928
0.614792793,0.649711712,0.58418018,-0.336135135,0.025207207
0.817990991,0.75663964,0.419225225,-0.389918919,0.321009009
0.798126126,0.754045045,0.429846847,-0.385135135,0.316873874
0.550211712,0.612468468,0.452707207,-0.281572072,0.065788288
0.28668018,0.613207207,0.614662162,-0.164788288,-0.19668018
0.206481982,0.718279279,0.622283784,-0.097004505,-0.167481982
0.227283784,0.865351351,0.741905405,-0.092554054,-0.171283784
0.219945946,0.585837838,0.458018018,-0.07818018,-0.099945946
0.396477477,0.506099099,0.41272973,-0.159963964,-0.115144144
0.436945946,0.395837838,0.426351351,-0.21818018,-0.152612613
0.417081081,0.393243243,0.436972973,-0.213396396,-0.156747748
0.260216216,0.215648649,0.376261261,-0.194279279,-0.175216216
0.22968018,0.327207207,0.357328829,-0.138454955,-0.13568018
0.266815315,0.610612613,0.625283784,-0.160004505,-0.200815315
0.363346847,0.895873874,0.682995495,-0.116121622,-0.149013514
0.479545045,0.923801802,0.634707207,-0.134905405,-0.130878378
0.45968018,0.921207207,0.645328829,-0.130121622,-0.135013514
0.343481982,0.893279279,0.693617117,-0.111337838,-0.153148649
0.317414414,0.761576577,0.728972973,-0.16272973,-0.198414414
0.616945946,0.585504505,0.735684685,-0.370513514,-0.389279279
0.919810811,0.357099099,0.862063063,-0.197630631,-0.421144144
1.036009009,0.385027027,0.813774775,-0.216414414,-0.403009009
0.756144144,0.303765766,0.701063063,-0.071297297,-0.245810811
0.824009009,0.421027027,0.462108108,-0.410414414,-0.421009009
0.714013514,0.522207207,0.485662162,-0.335454955,-0.398013514
0.810545045,0.807468468,0.543373874,-0.291572072,-0.346211712
0.595743243,0.95172973,0.586418919,-0.153689189,-0.112743243
0.479545045,0.923801802,0.634707207,-0.134905405,-0.130878378
0.611743243,1.24972973,-0.015581081,0.247644144,-0.294076577
0.545945946,1.112837838,0.041018018,0.20581982,-0.347612613
0.586414414,1.002576577,0.05463964,0.147603604,-0.385081081
0.602612613,0.542504505,0.670018018,-0.498846847,-0.379945946
0.582747748,0.53990991,0.68063964,-0.494063063,-0.384081081
0.798612613,0.598504505,0.507018018,-0.657846847,-0.519279279
0.821477477,0.695099099,0.404396396,-0.424963964,-0.402477477
0.684279279,0.514171171,0.154684685,-0.330846847,-0.312279279
0.655810811,0.548432432,0.16072973,-0.144297297,-0.175144144
0.488279279,0.458171171,0.317684685,-0.171846847,-0.172945946
0.847810811,0.662099099,0.48972973,-0.168297297,-0.312144144
0.680279279,0.571837838,0.646684685,-0.195846847,-0.309945946
0.660414414,0.569243243,0.657306306,-0.191063063,-0.314081081
0.347013514,0.505540541,0.617662162,-0.227788288,-0.230013514
0.402878378,0.641135135,0.566373874,-0.183572072,-0.178545045
0.53340991,0.712063063,0.583752252,-0.074022523,-0.169743243
0.813274775,0.793324324,0.696463964,-0.21913964,-0.326941441
0.945472973,1.119252252,0.046175676,0.16340991,-0.49013964
0.765279279,1.041837838,0.055351351,0.06581982,-0.509279279
0.845477477,0.936765766,0.04772973,-0.001963964,-0.538477477
0.936342342,0.412027027,0.731774775,-0.583081081,-0.576009009
0.799144144,0.231099099,0.482063063,-0.488963964,-0.485810811
0.559945946,0.299504505,0.478351351,-0.34418018,-0.328279279
0.320747748,0.36790991,0.47463964,-0.199396396,-0.170747748
0.51968018,0.697207207,0.680995495,-0.323454955,0.08231982
0.398815315,0.652612613,0.579617117,-0.255337838,0.111184685
0.27795045,0.608018018,0.478238739,-0.187220721,0.14004955
0.372481982,0.545945946,0.536283784,-0.126671171,0.101518018
0.393283784,0.693018018,0.655905405,-0.122220721,0.097716216
0.414085586,0.84009009,0.775527027,-0.11777027,0.093914414
0.450166667,0.791666667,0.671833333,-0.1855,-0.176833333
0.626698198,0.711927928,0.626545045,-0.267283784,-0.192031532
0.667166667,0.601666667,0.640166667,-0.3255,-0.2295
0.510301802,0.424072072,0.579454955,-0.306382883,-0.247968468
0.394103604,0.396144144,0.627743243,-0.287599099,-0.266103604
0.561635135,0.486405405,0.470788288,-0.26004955,-0.268301802
0.582436937,0.633477477,0.59040991,-0.255599099,-0.272103604
0.749968468,0.723738739,0.433454955,-0.22804955,-0.274301802
0.769833333,0.726333333,0.422833333,-0.232833333,-0.270166667
0.937364865,0.816594595,0.265878378,-0.205283784,-0.272364865
0.815765766,0.860630631,0.376855856,-0.186225225,-0.220765766
0.587900901,0.878036036,0.530810811,-0.150774775,-0.185234234
0.360036036,0.895441441,0.684765766,-0.115324324,-0.149702703
0.379900901,0.898036036,0.674144144,-0.120108108,-0.145567568
0.496099099,0.925963964,0.625855856,-0.138891892,-0.127432432
0.724630631,1.277225225,-0.062099099,0.229657658,-0.276630631
0.678698198,1.142927928,-0.016121622,0.18304955,-0.326031532
0.758896396,1.037855856,-0.023743243,0.115265766,-0.35522973
0.726761261,0.60945045,0.608301802,-0.339851351,-0.217094595
0.842959459,0.637378378,0.560013514,-0.358635135,-0.198959459
0.726761261,0.60945045,0.608301802,-0.339851351,-0.217094595
0.797959459,0.674378378,0.489013514,-0.298301802,-0.233292793
0.591630631,0.750225225,0.550234234,-0.209342342,-0.224297297
0.470765766,0.705630631,0.448855856,-0.141225225,-0.195432432
0.242900901,0.723036036,0.602810811,-0.105774775,-0.159900901
0.410432432,0.813297297,0.445855856,-0.078225225,-0.162099099
0.431234234,0.960369369,0.565477477,-0.073774775,-0.165900901
0.740698198,0.785594595,0.566878378,-0.28395045,-0.354698198
0.6335,0.587666667,0.726833333,-0.3745,-0.385833333
0.884698198,0.443261261,0.750211712,-0.39095045,-0.443698198
0.604833333,0.362,0.6375,-0.245833333,-0.2865
0.584968468,0.359405405,0.648121622,-0.24104955,-0.290635135
0.5815,0.489,0.460166667,-0.264833333,-0.264166667
0.912698198,0.632594595,0.464211712,-0.363617117,-0.441698198
1.206563063,0.574189189,0.478923423,-0.081400901,-0.460563063
0.988630631,0.592891892,0.627567568,-0.048342342,-0.422963964
0.637765766,0.706630631,0.729522523,0.113108108,-0.211765766
0.283567568,0.872702703,0.711810811,-0.106108108,-0.159567568
0.263702703,0.870108108,0.722432432,-0.101324324,-0.163702703
0.518364865,0.762594595,0.644545045,-0.381617117,-0.305698198
0.558833333,0.652333333,0.658166667,-0.439833333,-0.343166667
0.735364865,0.572594595,0.612878378,-0.521617117,-0.358364865
0.706896396,0.606855856,0.618923423,-0.335067568,-0.22122973
1.000761261,0.54845045,0.633635135,-0.052851351,-0.240094595
0.814297297,0.626891892,0.684234234,0.031324324,-0.226963964
0.884162162,0.689153153,0.731279279,0.073540541,0.065837838
0.529963964,0.855225225,0.713567568,-0.145675676,0.118036036
0.510099099,0.852630631,0.724189189,-0.140891892,0.113900901
0.283567568,0.872702703,0.711810811,-0.106108108,-0.159567568
0.373698198,0.768927928,0.698878378,-0.176283784,-0.186698198
0.71222973,0.557189189,0.817256757,-0.084734234,0.079436937
1.050761261,0.34545045,0.935635135,0.006815315,0.345572072
1.328959459,0.241378378,1.051013514,0.161364865,0.645040541
1.273824324,0.454972973,0.760058559,-0.051752252,0.645509009
0.859144144,0.656765766,0.682396396,-0.124963964,0.363522523
0.656675676,0.899027027,0.505108108,-0.240081081,0.119657658
0.393144144,0.899765766,0.667063063,-0.123297297,-0.142810811
0.509342342,0.927693694,0.618774775,-0.142081081,-0.124675676
0.393144144,0.899765766,0.667063063,-0.123297297,-0.142810811
0.373279279,0.897171171,0.677684685,-0.118513514,-0.146945946
0.443545045,0.790801802,0.675373874,-0.183905405,-0.178211712
0.484013514,0.680540541,0.688995495,-0.242121622,-0.21568018
0.783545045,0.504468468,0.695707207,-0.449905405,-0.406545045
0.62668018,0.326873874,0.634995495,-0.430788288,-0.425013514
0.742878378,0.354801802,0.586707207,-0.449572072,-0.406878378
0.691076577,0.516063063,0.415418919,-0.282022523,-0.24740991
0.757810811,0.797432432,0.489063063,-0.230963964,-0.201810811
0.717342342,0.907693694,0.475441441,-0.172747748,-0.164342342
0.625540541,0.955621622,0.570486486,-0.160864865,-0.106540541
0.468675676,0.778027027,0.509774775,-0.141747748,-0.125009009
0.352477477,0.750099099,0.558063063,-0.122963964,-0.143144144
0.484675676,1.076027027,-0.092225225,0.259585586,-0.306342342
0.672076577,1.142063063,-0.012581081,0.184644144,-0.32740991
0.712545045,1.031801802,0.001040541,0.126427928,-0.364878378
0.544346847,0.572873874,0.691995495,-0.305121622,-0.249013514
0.564211712,0.575468468,0.681373874,-0.309905405,-0.244878378
0.755076577,0.53872973,0.701752252,-0.263355856,-0.26940991
0.735211712,0.536135135,0.712373874,-0.258572072,-0.273545045
0.578346847,0.358540541,0.651662162,-0.239454955,-0.292013514
0.574878378,0.488135135,0.463707207,-0.263238739,-0.265545045
0.86540991,0.482063063,0.358752252,-0.361689189,-0.44340991
1.073608108,0.721990991,0.310797297,-0.334472973,-0.445274775
0.952009009,0.766027027,0.421774775,-0.315414414,-0.393675676
0.560477477,0.730099099,0.41472973,-0.153630631,-0.182810811
0.332612613,0.747504505,0.568684685,-0.11818018,-0.147279279
0.175747748,0.56990991,0.507972973,-0.099063063,-0.165747748
0.19654955,0.716981982,0.627594595,-0.094612613,-0.16954955
0.32640991,0.618396396,0.593418919,-0.174355856,-0.18840991
0.543608108,0.688324324,0.657130631,-0.256472973,-0.203274775
0.72013964,0.608585586,0.611842342,-0.338256757,-0.218472973
0.700274775,0.605990991,0.622463964,-0.333472973,-0.222608108
0.72013964,0.608585586,0.611842342,-0.338256757,-0.218472973
0.603941441,0.580657658,0.660130631,-0.319472973,-0.236608108
0.771472973,0.670918919,0.503175676,-0.291923423,-0.238806306
0.842671171,0.735846847,0.383887387,-0.250373874,-0.255004505
0.829009009,0.86236036,0.369774775,-0.189414414,-0.218009009
0.737207207,0.910288288,0.46481982,-0.177531532,-0.160207207
0.468675676,0.778027027,0.509774775,-0.141747748,-0.125009009
0.488540541,0.780621622,0.499153153,-0.146531532,-0.120873874
0.331675676,0.603027027,0.438441441,-0.127414414,-0.139342342
0.352477477,0.750099099,0.558063063,-0.122963964,-0.143144144
0.236279279,0.722171171,0.606351351,-0.10418018,-0.161279279
0.257081081,0.869243243,0.725972973,-0.09972973,-0.165081081
0.367076577,0.768063063,0.702418919,-0.174689189,-0.188076577
0.591941441,0.656657658,0.640463964,-0.447806306,-0.336274775
0.768472973,0.576918919,0.595175676,-0.52959009,-0.351472973
0.933004505,0.57318018,0.530220721,-0.739707207,-0.466337838
0.727806306,0.427252252,0.486175676,-0.529256757,-0.351806306
0.799004505,0.49218018,0.366887387,-0.487707207,-0.368004505
0.544342342,0.599693694,0.444774775,-0.207414414,-0.226009009
0.504810811,0.854432432,0.561396396,-0.139963964,-0.196477477
0.523342342,0.85436036,0.717108108,-0.144081081,0.116657658
0.462810811,0.702099099,0.61872973,-0.138963964,0.112189189
0.740675676,0.74436036,0.522441441,-0.127414414,0.365324324
0.514144144,0.764432432,0.510063063,-0.092630631,0.091855856
0.88340991,0.701063063,0.742752252,0.000977477,0.356256757
0.837608108,0.598324324,0.775130631,-0.178472973,0.390058559
1.124472973,0.470585586,0.790509009,-0.276256757,0.630193694
0.846274775,0.574657658,0.675130631,-0.430806306,0.330725225
1.043806306,0.490918919,0.727509009,-0.13459009,0.29786036
0.730454955,0.615198198,0.726292793,-0.030427928,0.052211712
0.78631982,0.750792793,0.675004505,0.013788288,0.10368018
0.396454955,0.900198198,0.665292793,-0.124094595,-0.142121622
0.335923423,0.747936937,0.566914414,-0.118977477,-0.14659009
0.407121622,0.812864865,0.447626126,-0.077427928,-0.162788288
0.387256757,0.81027027,0.458247748,-0.072644144,-0.166923423
0.594522523,0.878900901,0.52727027,-0.152369369,-0.183855856
0.749720721,0.562828829,0.799981982,-0.01181982,-0.209387387
0.749522523,0.302900901,0.704603604,-0.069702703,-0.247189189
0.895720721,0.156828829,0.865648649,0.18018018,-0.259720721
0.966918919,0.221756757,0.74636036,0.22172973,-0.275918919
1.013788288,0.500531532,0.830626126,0.277572072,-0.234454955
0.846986486,0.759459459,0.645337838,0.081121622,-0.18031982
0.628851351,0.956054054,0.568716216,-0.161662162,-0.105851351
0.471986486,0.778459459,0.508004505,-0.142545045,-0.12431982
0.355788288,0.750531532,0.556292793,-0.123761261,-0.142454955
0.23959009,0.722603604,0.604581081,-0.104977477,-0.16059009
0.260391892,0.869675676,0.724202703,-0.100527027,-0.164391892
0.240527027,0.867081081,0.734824324,-0.095743243,-0.168527027
0.495189189,0.759567568,0.656936937,-0.376036036,-0.310522523
0.535657658,0.649306306,0.670558559,-0.434252252,-0.347990991
0.712189189,0.569567568,0.62527027,-0.516036036,-0.363189189
0.547657658,0.573306306,0.690225225,-0.305918919,-0.248324324
0.786855856,0.504900901,0.693936937,-0.450702703,-0.405855856
0.670657658,0.476972973,0.742225225,-0.431918919,-0.423990991
0.838189189,0.567234234,0.58527027,-0.404369369,-0.426189189
0.909387387,0.632162162,0.465981982,-0.36281982,-0.442387387
1.058454955,0.667531532,0.482626126,-0.437427928,-0.572788288
0.83059009,0.684936937,0.636581081,-0.401977477,-0.537256757
0.479725225,0.798675676,0.738536036,-0.240527027,-0.326058559
0.451256757,0.832936937,0.744581081,-0.053977477,-0.188923423
0.431391892,0.830342342,0.755202703,-0.049193694,-0.193058559
0.411527027,0.827747748,0.765824324,-0.04440991,-0.197193694
0.569855856,0.694900901,0.725603604,-0.310702703,-0.353189189
0.610324324,0.58463964,0.739225225,-0.368918919,-0.390657658
0.786855856,0.504900901,0.693936937,-0.450702703,-0.405855856
0.683720721,0.603828829,0.631315315,-0.329486486,-0.226054054
0.851252252,0.69409009,0.47436036,-0.301936937,-0.228252252
0.664788288,0.772531532,0.524959459,-0.217761261,-0.215121622
0.488256757,0.85227027,0.570247748,-0.135977477,-0.199923423
0.219725225,0.720009009,0.615202703,-0.100193694,-0.164725225
0.159193694,0.567747748,0.516824324,-0.095076577,-0.169193694
0.269189189,0.466567568,0.49327027,-0.170036036,-0.192189189
0.486387387,0.536495495,0.556981982,-0.252153153,-0.207054054
0.703585586,0.606423423,0.620693694,-0.33427027,-0.221918919
0.942783784,0.538018018,0.624405405,-0.479054054,-0.37945045
1.088648649,0.538279279,0.573783784,-0.372171171,-0.438315315
0.862454955,0.611531532,0.645626126,-0.278427928,-0.433454955
0.562923423,0.787603604,0.638914414,-0.070644144,-0.24259009
0.219725225,0.720009009,0.615202703,-0.100193694,-0.164725225
0.461923423,0.745603604,0.526914414,-0.007310811,-0.20959009
0.442058559,0.743009009,0.537536036,-0.002527027,-0.213725225
0.704855856,0.830900901,0.587936937,-0.168369369,0.071477477
0.482324324,0.547972973,0.570225225,-0.323918919,0.082675676
0.522792793,0.437711712,0.583846847,-0.382135135,0.045207207
0.330261261,0.24345045,0.531135135,-0.281684685,-0.271261261
0.574126126,0.500045045,0.47518018,-0.335801802,0.024873874
0.777324324,0.606972973,0.310225225,-0.389585586,0.320675676
1.021189189,0.863567568,0.25427027,-0.443702703,0.616810811
1.164054054,0.769828829,0.295648649,-0.574486486,0.445279279
0.910454955,0.771864865,0.452292793,-0.460094595,0.184878378
0.646923423,0.772603604,0.614247748,-0.343310811,-0.07759009
0.432121622,0.916864865,0.657292793,-0.205427928,0.155878378
0.412256757,0.91427027,0.667914414,-0.200644144,0.151743243
0.392391892,0.911675676,0.678536036,-0.19586036,0.147608108
0.482522523,0.807900901,0.665603604,-0.266036036,0.120477477
0.482324324,0.547972973,0.570225225,-0.323918919,0.082675676
0.820855856,0.336234234,0.688603604,-0.232369369,0.348810811
0.668990991,0.29163964,0.744891892,-0.132252252,0.032675676
0.936189189,0.421234234,0.86627027,-0.167369369,0.306477477
0.955720721,0.570162162,0.643981982,-0.315153153,0.264279279
0.885454955,0.676531532,0.646292793,-0.249761261,0.295545045
0.658923423,0.696603604,0.633914414,-0.214977477,0.022076577
0.552788288,0.701531532,0.663292793,-0.331427928,0.089211712
0.532923423,0.698936937,0.673914414,-0.326644144,0.085076577
0.624454955,0.851198198,0.614626126,-0.363761261,0.434545045
0.64431982,0.853792793,0.604004505,-0.368545045,0.43868018
0.979518018,0.694387387,0.602716216,-0.657662162,0.545815315
0.827653153,0.649792793,0.659004505,-0.557545045,0.22968018
0.787184685,0.760054054,0.645382883,-0.499328829,0.267148649
0.68404955,0.858981982,0.582761261,-0.378112613,0.44695045
0.947581081,0.858243243,0.420806306,-0.494896396,0.709418919
0.450166667,0.791666667,0.671833333,-0.1855,-0.176833333
0.490635135,0.681405405,0.685454955,-0.243716216,-0.214301802
0.531103604,0.571144144,0.699076577,-0.301932432,-0.25177027
