server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,key_point,p1_recent_score,p2_recent_score,p1_first_serve_rate,p2_first_serve_rate,p1_second_serve_rate,p2_second_serve_rate,p1_serve_points_won_rate,p2_serve_points_won_rate,p1_aces_rate,p2_aces_rate,p1_break_point_rate,p2_break_point_rate,p1_score,p2_score,sw_2,sw_3,sw_4,sw_5,sw_6,sd_2,sd_3,rd_2,rd_3
1,1,1,31,21,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.062,7.727,1,117,2,5,0,.689655172,.652173913,1,1,.75862069,.608695652,0,.086956522,.391304348,.24137931,3,0,0,0,1,0,0,0,1,0,0
2,1,2,31,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38.392,20.461,7,107,0,5,0,.689655172,.666666667,1,1,.75862069,.625,0,.083333333,.375,.24137931,0,0,0,0,0,0,1,0,1,0,0
2,2,2,31,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.186,18.528,5,90,0,4,1,.689655172,.64,1,1,.75862069,.64,0,.08,.36,.24137931,0,1,0,0,0,0,0,0,1,0,0
2,1,2,31,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.772,3.282,1,120,0,3,2,.689655172,.653846154,1,1,.75862069,.653846154,0,.076923077,.346153846,.24137931,0,2,0,1,0,0,0,0,0,0,1
2,2,2,31,25,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.853,16.087,5,109,1,2,3,.689655172,.62962963,1,1,.75862069,.666666667,0,.074074074,.333333333,.24137931,0,3,0,0,1,0,0,0,1,0,1
1,1,1,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.029,37.711,11,110,0,1,4,.7,.62962963,1,1,.766666667,.666666667,0,.074074074,.333333333,.233333333,0,0,0,1,0,0,0,0,1,0,0
1,2,2,32,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.138,15.023,2,106,0,1,4,.677419355,.62962963,1,1,.741935484,.666666667,0,.074074074,.333333333,.258064516,0,1,0,0,1,0,0,0,0,0,1
1,1,1,33,26,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.495,.127,1,126,0,1,4,.6875,.62962963,1,1,.75,.666666667,.03125,.074074074,.333333333,.25,1,1,0,0,1,0,0,0,1,1,0
1,2,2,33,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22.321,21.131,4,94,0,2,3,.666666667,.62962963,1,1,.727272727,.666666667,.03030303,.074074074,.333333333,.272727273,1,2,0,1,0,0,0,0,1,0,1
1,2,2,33,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.826,3.378,0,0,0,2,3,.647058824,.62962963,.916666667,1,.705882353,.666666667,.029411765,.074074074,.333333333,.294117647,1,3,1,0,0,0,0,0,0,1,0
1,1,1,34,28,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,.777,0,1,117,1,2,3,.657142857,.62962963,.916666667,1,.714285714,.666666667,.057142857,.074074074,.333333333,.285714286,2,3,0,0,1,0,0,0,0,1,0
1,1,1,35,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.872,5.929,1,121,1,2,3,.666666667,.62962963,.916666667,1,.722222222,.666666667,.055555556,.074074074,.333333333,.277777778,3,3,0,0,0,0,0,0,1,0,1
1,1,2,35,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.513,10.336,4,115,1,3,2,.675675676,.62962963,.916666667,1,.702702703,.666666667,.054054054,.074074074,.333333333,.297297297,3,4,0,0,1,0,0,0,1,0,1
1,1,1,36,29,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.434,19.799,3,107,1,2,3,.684210526,.62962963,.916666667,1,.710526316,.666666667,.052631579,.074074074,.333333333,.289473684,4,4,0,0,0,0,1,0,0,1,0
1,1,1,37,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.602,14.73,3,126,1,3,2,.692307692,.62962963,.916666667,1,.717948718,.666666667,.051282051,.074074074,.333333333,.282051282,5,4,0,0,0,0,0,0,1,0,1
2,2,2,37,30,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.161,5.406,1,104,0,4,1,.692307692,.607142857,.916666667,1,.717948718,.678571429,.051282051,.107142857,.321428571,.282051282,0,0,0,0,0,0,1,0,0,0,0
2,1,1,38,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,148.723,70.86,14,123,0,3,2,.692307692,.620689655,.916666667,1,.717948718,.655172414,.051282051,.103448276,.344827586,.282051282,1,0,0,0,1,0,0,0,1,0,0
2,2,1,39,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.501,7.449,2,101,0,3,2,.692307692,.6,.916666667,1,.717948718,.633333333,.051282051,.1,.366666667,.282051282,2,0,0,0,1,0,0,0,1,0,1
2,1,1,40,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.065,8.759,2,115,0,4,1,.692307692,.612903226,.916666667,1,.717948718,.612903226,.051282051,.096774194,.387096774,.282051282,3,0,0,0,0,0,1,0,0,0,1
2,1,2,40,31,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,50.733,39.461,13,124,1,4,1,.692307692,.625,.916666667,1,.717948718,.625,.051282051,.09375,.375,.282051282,3,1,0,0,1,0,0,0,0,0,1
2,1,2,40,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,21.621,16.693,5,123,1,3,2,.692307692,.636363636,.916666667,1,.717948718,.636363636,.051282051,.090909091,.363636364,.282051282,3,2,0,1,0,0,0,0,0,0,1
2,2,1,41,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27.81,27.675,8,95,1,3,2,.692307692,.617647059,.916666667,1,.717948718,.617647059,.051282051,.088235294,.382352941,.282051282,4,2,0,0,1,0,0,0,1,0,1
2,2,1,42,32,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,12.31,11.111,2,95,1,3,2,.692307692,.6,.916666667,1,.717948718,.6,.051282051,.085714286,.4,.282051282,5,2,0,1,0,0,0,0,1,0,0
1,2,1,43,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.164,25.549,3,100,0,3,2,.675,.6,.923076923,1,.725,.6,.05,.085714286,.4,.275,0,0,0,0,0,0,1,0,1,0,1
1,1,1,44,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.194,12.567,3,117,0,3,2,.682926829,.6,.923076923,1,.731707317,.6,.048780488,.085714286,.4,.268292683,1,0,1,0,0,0,0,0,1,0,0
1,2,2,44,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.647,40.004,8,106,0,4,1,.666666667,.6,.928571429,1,.714285714,.6,.047619048,.085714286,.4,.285714286,1,1,1,0,0,0,0,0,0,0,1
1,1,2,44,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.183,7.746,2,111,0,4,1,.674418605,.6,.928571429,1,.697674419,.6,.046511628,.085714286,.4,.302325581,1,2,0,0,0,0,1,0,0,0,1
1,1,1,45,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.19,42.447,9,110,0,3,2,.681818182,.6,.928571429,1,.704545455,.6,.045454545,.085714286,.4,.295454545,2,2,0,0,0,0,1,0,1,0,0
1,1,1,46,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.403,36.5,9,121,1,3,2,.688888889,.6,.928571429,1,.711111111,.6,.044444444,.085714286,.4,.288888889,3,2,0,0,1,0,0,0,1,0,1
2,1,2,46,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.718,10.49,3,120,0,3,2,.688888889,.611111111,.928571429,1,.711111111,.611111111,.044444444,.083333333,.388888889,.288888889,0,0,0,0,1,0,0,0,1,0,1
2,1,2,46,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.769,8.568,1,120,0,2,3,.688888889,.621621622,.928571429,1,.711111111,.621621622,.044444444,.081081081,.378378378,.288888889,0,1,0,0,0,0,1,0,0,0,0
2,1,2,46,37,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,28.328,21.232,5,112,0,2,3,.688888889,.631578947,.928571429,1,.711111111,.631578947,.044444444,.078947368,.368421053,.288888889,0,2,0,0,0,0,1,0,0,0,0
2,1,2,46,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.942,4.203,1,122,1,2,3,.688888889,.641025641,.928571429,1,.711111111,.641025641,.044444444,.076923077,.358974359,.288888889,0,3,0,0,1,0,0,0,1,0,0
1,1,1,47,38,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.916,20.584,3,113,0,1,4,.695652174,.641025641,.928571429,1,.717391304,.641025641,.043478261,.076923077,.358974359,.282608696,0,0,1,0,0,0,0,0,0,1,0
1,1,1,48,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.229,4.772,1,118,0,1,4,.70212766,.641025641,.928571429,1,.723404255,.641025641,.042553191,.076923077,.358974359,.276595745,1,0,0,0,1,0,0,0,1,0,1
1,1,1,49,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.335,3.125,1,109,0,2,3,.708333333,.641025641,.928571429,1,.729166667,.641025641,.041666667,.076923077,.358974359,.270833333,2,0,0,1,0,0,0,0,1,0,1
1,2,1,50,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.927,6.86,1,109,1,3,2,.693877551,.641025641,.933333333,1,.734693878,.641025641,.040816327,.076923077,.358974359,.265306122,3,0,0,0,1,0,0,0,1,0,1
2,1,1,51,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.127,13.61,4,115,0,4,1,.693877551,.65,.933333333,1,.734693878,.625,.040816327,.075,.375,.265306122,0,0,0,0,0,0,1,0,0,0,0
2,1,2,51,39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.88,.814,1,118,0,5,0,.693877551,.658536585,.933333333,1,.734693878,.634146341,.040816327,.097560976,.365853659,.265306122,0,1,0,0,0,0,1,0,0,1,0
2,1,2,51,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.704,7.194,1,119,0,4,1,.693877551,.666666667,.933333333,1,.734693878,.642857143,.040816327,.095238095,.357142857,.265306122,0,2,0,1,0,0,0,0,1,0,0
2,2,1,52,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.584,8.314,2,100,0,3,2,.693877551,.651162791,.933333333,1,.734693878,.627906977,.040816327,.093023256,.372093023,.265306122,1,2,0,1,0,0,0,0,1,0,1
2,1,2,52,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33.546,21.726,5,122,0,3,2,.693877551,.659090909,.933333333,1,.734693878,.636363636,.040816327,.090909091,.363636364,.265306122,1,3,0,0,1,0,0,0,1,0,0
2,1,2,52,42,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,13.551,10.737,3,121,1,2,3,.693877551,.666666667,.933333333,1,.734693878,.644444444,.040816327,.088888889,.355555556,.265306122,1,4,0,0,0,0,1,0,1,0,1
1,1,1,53,42,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.646,.151,1,120,0,1,4,.7,.666666667,.933333333,1,.74,.644444444,.06,.088888889,.355555556,.26,0,0,0,0,1,0,0,0,1,1,0
1,1,1,54,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.628,7.045,1,132,0,2,3,.705882353,.666666667,.933333333,1,.745098039,.644444444,.058823529,.088888889,.355555556,.254901961,1,0,0,1,0,0,0,0,1,0,1
1,2,1,55,42,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.375,27.361,3,102,0,3,2,.692307692,.666666667,.9375,1,.75,.644444444,.057692308,.088888889,.355555556,.25,2,0,0,0,0,0,1,0,0,1,0
1,1,1,56,42,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.726,11.866,1,116,1,3,2,.698113208,.666666667,.9375,1,.754716981,.644444444,.056603774,.088888889,.355555556,.245283019,3,0,0,0,1,0,0,0,1,0,1
2,1,1,57,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.008,7.893,2,125,1,4,1,.698113208,.673913043,.9375,1,.754716981,.630434783,.056603774,.086956522,.369565217,.245283019,0,0,1,0,0,0,0,0,1,0,1
2,1,1,58,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.654,12.516,4,122,1,5,0,.698113208,.680851064,.9375,1,.754716981,.617021277,.056603774,.085106383,.382978723,.245283019,1,0,1,0,0,0,0,0,0,0,0
2,2,1,59,42,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,42.077,33.138,8,107,1,5,0,.698113208,.666666667,.9375,1,.754716981,.604166667,.056603774,.083333333,.395833333,.245283019,2,0,1,0,0,0,0,0,1,0,1
2,1,2,59,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.412,10.29,1,112,2,5,0,.698113208,.673469388,.9375,1,.754716981,.612244898,.056603774,.081632653,.387755102,.245283019,2,1,0,0,1,0,0,0,0,0,0
2,1,2,59,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16.088,12.578,1,125,2,4,1,.698113208,.68,.9375,1,.754716981,.62,.056603774,.08,.38,.245283019,2,2,1,0,0,0,0,0,1,0,0
2,2,1,60,44,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9.308,7.661,2,100,2,3,2,.698113208,.666666667,.9375,1,.754716981,.607843137,.056603774,.078431373,.392156863,.245283019,3,2,0,0,0,0,0,0,1,0,0
1,1,1,61,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24.176,25.908,7,127,0,3,2,.703703704,.666666667,.9375,1,.759259259,.607843137,.055555556,.078431373,.392156863,.240740741,0,0,1,0,0,0,0,0,1,0,1
1,1,1,62,44,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12.409,9.806,3,104,0,3,2,.709090909,.666666667,.9375,1,.763636364,.607843137,.054545455,.078431373,.392156863,.236363636,1,0,0,0,0,0,1,0,0,1,0
1,1,1,63,44,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.033,1.349,1,105,0,3,2,.714285714,.666666667,.9375,1,.767857143,.607843137,.071428571,.078431373,.392156863,.232142857,2,0,0,0,0,0,1,0,0,1,0
1,2,1,64,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.14,11.262,3,100,1,4,1,.701754386,.666666667,.941176471,1,.771929825,.607843137,.070175439,.078431373,.392156863,.228070175,3,0,0,0,0,0,0,0,1,0,1
2,2,1,65,44,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.65,1.749,0,0,0,5,0,.701754386,.653846154,.941176471,.944444444,.771929825,.596153846,.070175439,.076923077,.403846154,.228070175,0,0,0,0,0,0,0,0,0,1,0
2,1,2,65,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.037,18.428,5,119,0,5,0,.701754386,.660377358,.941176471,.944444444,.771929825,.603773585,.070175439,.075471698,.396226415,.228070175,0,1,0,0,0,0,1,0,1,0,1
2,1,1,66,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.979,36.189,6,123,0,4,1,.701754386,.666666667,.941176471,.944444444,.771929825,.592592593,.070175439,.074074074,.407407407,.228070175,1,1,0,0,1,0,0,0,1,0,1
2,2,1,67,45,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.443,6.243,0,0,0,4,1,.701754386,.654545455,.941176471,.894736842,.771929825,.581818182,.070175439,.072727273,.418181818,.228070175,2,1,0,1,0,0,0,0,0,0,1
2,1,1,68,45,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,12.178,6.849,2,117,1,4,1,.701754386,.660714286,.941176471,.894736842,.771929825,.571428571,.070175439,.071428571,.428571429,.228070175,3,1,0,0,0,0,1,0,1,0,1
1,1,1,69,45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11.692,0,3,107,0,4,1,.706896552,.660714286,.941176471,.894736842,.775862069,.571428571,.068965517,.071428571,.428571429,.224137931,0,0,0,0,0,0,1,0,0,1,0
1,1,1,70,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.931,3.622,1,129,0,4,1,.711864407,.660714286,.941176471,.894736842,.779661017,.571428571,.06779661,.071428571,.428571429,.220338983,1,0,0,1,0,0,0,0,1,0,0
1,1,2,70,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.171,35.785,8,109,0,5,0,.716666667,.660714286,.941176471,.894736842,.766666667,.571428571,.066666667,.071428571,.428571429,.233333333,1,1,0,0,0,0,0,0,1,0,0
1,2,2,70,47,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.418,7.17,0,0,0,4,1,.704918033,.660714286,.888888889,.894736842,.754098361,.571428571,.06557377,.071428571,.428571429,.245901639,1,2,0,0,0,0,1,0,0,1,0
1,1,1,71,47,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12.91,15.291,3,103,0,3,2,.709677419,.660714286,.888888889,.894736842,.758064516,.571428571,.064516129,.071428571,.428571429,.241935484,2,2,0,0,0,0,1,0,0,1,0
1,1,1,72,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.995,4.034,1,119,1,3,2,.714285714,.660714286,.888888889,.894736842,.761904762,.571428571,.063492063,.071428571,.428571429,.238095238,3,2,0,0,1,0,0,0,1,0,0
2,1,1,73,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.172,8.1,2,115,0,3,2,.714285714,.666666667,.888888889,.894736842,.761904762,.561403509,.063492063,.070175439,.438596491,.238095238,0,0,0,1,0,0,0,0,1,0,1
2,1,2,73,48,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,19.897,11.936,5,117,0,3,2,.714285714,.672413793,.888888889,.894736842,.761904762,.568965517,.063492063,.068965517,.431034483,.238095238,0,1,0,0,1,0,0,0,1,0,1
2,1,2,73,49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.782,5.523,1,109,0,3,2,.714285714,.677966102,.888888889,.894736842,.761904762,.576271186,.063492063,.084745763,.423728814,.238095238,0,2,0,0,0,0,1,0,1,0,0
2,1,2,73,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.692,6.598,1,114,0,3,2,.714285714,.683333333,.888888889,.894736842,.761904762,.583333333,.063492063,.083333333,.416666667,.238095238,0,3,0,0,1,0,0,0,1,0,0
2,2,1,74,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.594,13.429,4,123,1,2,3,.714285714,.672131148,.888888889,.9,.761904762,.573770492,.063492063,.081967213,.426229508,.238095238,1,3,1,0,0,0,0,0,1,0,0
2,1,2,74,51,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,18.607,19.56,5,126,1,2,3,.714285714,.677419355,.888888889,.9,.761904762,.580645161,.063492063,.080645161,.419354839,.238095238,1,4,0,0,0,0,1,0,0,1,0
1,1,2,74,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87.136,77.409,18,116,0,1,4,.71875,.677419355,.888888889,.9,.75,.580645161,.0625,.080645161,.419354839,.25,0,0,0,0,1,0,0,0,1,0,1
1,1,2,74,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.202,8.229,2,112,0,1,4,.723076923,.677419355,.888888889,.9,.738461538,.580645161,.061538462,.080645161,.419354839,.261538462,0,1,1,0,0,0,0,0,1,0,1
1,1,2,74,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.615,18.242,4,125,0,1,4,.727272727,.677419355,.888888889,.9,.727272727,.580645161,.060606061,.080645161,.419354839,.272727273,0,2,1,0,0,0,0,0,1,0,0
1,1,1,75,54,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,13.265,11.707,3,117,1,1,4,.731343284,.677419355,.888888889,.9,.731343284,.580645161,.059701493,.080645161,.419354839,.268656716,1,2,0,0,1,0,0,0,1,1,0
1,2,2,75,55,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,.835,1.156,0,0,1,1,4,.720588235,.677419355,.842105263,.9,.720588235,.580645161,.058823529,.080645161,.419354839,.279411765,1,3,0,0,0,0,1,0,0,1,0
2,2,1,76,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.606,17.728,4,105,0,1,4,.720588235,.666666667,.842105263,.904761905,.720588235,.571428571,.058823529,.079365079,.428571429,.279411765,0,0,0,0,0,0,0,0,1,0,1
2,2,1,77,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.029,12.76,4,97,0,2,3,.720588235,.65625,.842105263,.909090909,.720588235,.5625,.058823529,.078125,.4375,.279411765,1,0,0,1,0,0,0,0,1,0,0
2,2,2,77,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.552,17.791,3,107,0,3,2,.720588235,.646153846,.842105263,.913043478,.720588235,.569230769,.058823529,.076923077,.430769231,.279411765,1,1,0,0,0,0,1,0,0,0,1
2,1,1,78,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.278,6.446,2,124,0,3,2,.720588235,.651515152,.842105263,.913043478,.720588235,.560606061,.058823529,.075757576,.439393939,.279411765,2,1,0,1,0,0,0,0,1,0,0
2,1,2,78,57,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,53.061,40.724,7,126,1,3,2,.720588235,.656716418,.842105263,.913043478,.720588235,.567164179,.058823529,.074626866,.432835821,.279411765,2,2,0,0,1,0,0,0,1,0,1
2,2,2,78,58,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,45.559,51.848,13,99,1,3,2,.720588235,.647058824,.842105263,.916666667,.720588235,.573529412,.058823529,.073529412,.426470588,.279411765,2,3,0,0,0,0,0,0,1,0,0
2,2,1,79,58,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5.477,4.936,0,0,1,2,3,.720588235,.637681159,.842105263,.88,.720588235,.565217391,.058823529,.072463768,.434782609,.279411765,3,3,0,1,0,0,0,0,0,0,1
2,1,2,79,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.216,7.309,1,126,1,2,3,.720588235,.642857143,.842105263,.88,.720588235,.571428571,.058823529,.071428571,.428571429,.279411765,3,4,0,0,0,0,1,0,0,0,0
2,1,1,80,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.095,39.293,8,128,1,2,3,.720588235,.647887324,.842105263,.88,.720588235,.563380282,.058823529,.070422535,.436619718,.279411765,4,4,0,0,1,0,0,0,0,0,0
2,2,2,80,60,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,37.168,22.572,5,121,1,2,3,.720588235,.638888889,.842105263,.884615385,.720588235,.569444444,.058823529,.069444444,.430555556,.279411765,4,5,0,0,1,0,0,0,1,0,1
2,2,1,81,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.781,15.932,4,107,1,2,3,.720588235,.630136986,.842105263,.888888889,.720588235,.561643836,.058823529,.068493151,.438356164,.279411765,5,5,0,0,0,0,1,0,0,0,1
2,2,1,82,60,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,19.394,20.124,6,93,1,3,2,.720588235,.621621622,.842105263,.892857143,.720588235,.554054054,.058823529,.067567568,.445945946,.279411765,6,5,0,1,0,0,0,0,1,0,0
1,1,1,83,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.086,39.245,7,111,0,3,2,.724637681,.621621622,.842105263,.892857143,.724637681,.554054054,.057971014,.067567568,.445945946,.275362319,0,0,0,1,0,0,0,0,1,0,0
1,1,2,83,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.53,13.06,4,123,0,4,1,.728571429,.621621622,.842105263,.892857143,.714285714,.554054054,.057142857,.067567568,.445945946,.285714286,0,1,0,0,0,0,0,0,1,0,1
1,1,2,83,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.111,24.832,4,118,0,3,2,.732394366,.621621622,.842105263,.892857143,.704225352,.554054054,.056338028,.067567568,.445945946,.295774648,0,2,0,0,0,0,0,0,1,1,0
1,2,2,83,63,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,36.743,41.016,8,90,0,3,2,.722222222,.621621622,.85,.892857143,.694444444,.554054054,.055555556,.067567568,.445945946,.305555556,0,3,0,0,0,0,1,0,0,0,1
1,1,2,83,64,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,8.012,10.816,2,113,1,2,3,.726027397,.621621622,.85,.892857143,.684931507,.554054054,.054794521,.067567568,.445945946,.315068493,0,4,0,1,0,0,0,0,1,0,1
2,2,1,84,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.01,14.52,2,105,0,1,4,.726027397,.613333333,.85,.896551724,.684931507,.546666667,.054794521,.066666667,.453333333,.315068493,0,0,0,0,0,0,0,0,1,0,0
2,1,2,84,65,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14.078,8.748,3,127,0,1,4,.726027397,.618421053,.85,.896551724,.684931507,.552631579,.054794521,.065789474,.447368421,.315068493,0,1,0,0,0,0,1,0,1,0,1
2,2,2,84,66,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12.507,9.706,3,120,0,1,4,.726027397,.61038961,.85,.9,.684931507,.558441558,.054794521,.064935065,.441558442,.315068493,0,2,0,0,0,0,0,0,1,0,1
2,2,1,85,66,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.174,.592,0,0,0,1,4,.726027397,.602564103,.85,.870967742,.684931507,.551282051,.054794521,.064102564,.448717949,.315068493,1,2,0,0,0,0,1,0,0,1,0
2,2,1,86,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.325,4.846,2,104,0,2,3,.726027397,.594936709,.85,.875,.684931507,.544303797,.054794521,.063291139,.455696203,.315068493,2,2,0,0,0,0,1,0,1,0,0
2,2,1,87,66,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11.383,7.362,2,103,1,3,2,.726027397,.5875,.85,.878787879,.684931507,.5375,.054794521,.0625,.4625,.315068493,3,2,1,0,0,0,0,0,1,0,1
1,1,2,87,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.903,20.03,2,103,1,3,2,.72972973,.5875,.85,.878787879,.675675676,.5375,.054054054,.0625,.4625,.324324324,0,0,0,0,0,0,1,0,0,0,1
